over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • MI 172/5,LSG won by 5 runs,LSG 100%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • LSG 3/0,Live Forecast: LSG 171,LSG 51.93%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • LSG 12/0,Live Forecast: LSG 171,LSG 51.93%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • LSG 17/2,Deepak Hooda c David b Behrendorff 5 (7b 0x4 0x6 12m) SR: 71.42;W;Prerak Mankad c †Ishan Kishan b Behrendorff 0 (1b 0x4 0x6 2m) SR: 0;W;Live Forecast: LSG 167,MI 52.61%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • LSG 23/2,Live Forecast: LSG 169,MI 50.34%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • LSG 32/2,Live Forecast: LSG 173,LSG 54.19%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • LSG 35/2,Live Forecast: LSG 166,MI 53.73%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • LSG 38/3,Quinton de Kock c †Ishan Kishan b Chawla 16 (15b 0x4 2x6 31m) SR: 106.66;W;Live Forecast: LSG 153,MI 67.62%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • LSG 50/3,Live Forecast: LSG 161,MI 59.29%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • LSG 63/3,Live Forecast: LSG 181,LSG 62.99%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • LSG 68/3,Live Forecast: LSG 183,LSG 65.08%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • LSG 78/3,Live Forecast: LSG 183,LSG 65.08%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • LSG 86/3,Live Forecast: LSG 171,LSG 51.93%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • LSG 95/3,Live Forecast: LSG 169,MI 50.34%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • LSG 100/3,Live Forecast: LSG 162,MI 58.19%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • LSG 108/3,Live Forecast: LSG 160,MI 60.38%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • LSG 117/3,Krunal Pandya retired hurt 49 (42b 1x4 1x6 71m) SR: 116.66;W;Live Forecast: LSG 160,MI 60.38%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
