batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
LSG,19,19.1,15,2,1,0,3,Stoinis,Stoinis,85,45,4,7,Pooran,4,5,0,0,Madhwal,3.0,0,16,0,Behrendorff,4.0,0,30,2
LSG,18,18.1,15,2,1,0,1,Stoinis,Stoinis,72,41,4,5,Pooran,3,3,0,0,Behrendorff,3.0,0,17,2,Jordan,4.0,0,50,0
LSG,17,17.1,24,5,1,0,0,Stoinis,Stoinis,54,36,1,4,Pooran,2,2,0,0,Jordan,3.0,0,32,0,Madhwal,3.0,0,16,0
LSG,16,16.1,6,0,1,0,0,Stoinis,Stoinis,44,31,1,3,Pooran,1,1,0,0,Madhwal,2.0,0,11,0,Green,2.0,0,16,0
LSG,15,15.1,9,1,2,0,1,Stoinis,Krunal,50,41,1,1,Stoinis,37,27,1,2,Green,1.0,0,8,0,Jordan,3.0,0,26,0
LSG,14,14.1,8,0,1,0,2,Krunal,Krunal,45,37,1,1,Stoinis,34,24,1,2,Jordan,2.0,0,19,0,Madhwal,2.0,0,10,0
LSG,13,13.1,5,0,2,0,0,Stoinis,Krunal,44,35,1,1,Stoinis,29,21,1,2,Madhwal,1.0,0,5,0,Behrendorff,3.0,0,16,2
LSG,12,12.1,9,0,0,0,1,Krunal,Krunal,40,32,1,1,Stoinis,26,18,1,2,Behrendorff,2.0,0,9,2,Green,1.0,0,8,0
LSG,11,11.1,8,1,2,0,0,Krunal,Krunal,37,30,1,1,Stoinis,19,14,0,2,Green,0,0,0,0,Chawla,3.0,0,26,1
LSG,10,10.1,10,1,2,0,0,Stoinis,Krunal,34,28,1,1,Stoinis,18,10,0,2,Chawla,2.0,0,22,1,Madhwal,1.0,0,5,0
LSG,9,9.1,5,0,2,0,0,Krunal,Krunal,24,23,1,0,Stoinis,17,9,0,2,Madhwal,0,0,0,0,Chawla,2.0,0,16,1
LSG,8,8.1,13,1,0,0,0,Krunal,Krunal,20,19,1,0,Stoinis,10,7,0,1,Chawla,1.0,0,5,1,Shokeen,3.0,0,20,0
LSG,7,7.1,12,1,0,0,1,Krunal,Krunal,14,15,1,0,Stoinis,3,5,0,0,Shokeen,2.0,0,10,0,Chawla,1.0,0,3,1
LSG,6,6.1,3,0,2,1,0,Stoinis,Krunal,13,14,1,0,,0,0,0,0,Chawla,0,0,0,1,Shokeen,2.0,0,9,0
LSG,5,5.1,3,0,4,0,0,Krunal,de Kock,17,14,0,2,Krunal,11,9,1,0,Shokeen,1.0,0,7,0,Jordan,2.0,0,18,0
LSG,4,4.1,9,1,2,0,0,de Kock,de Kock,8,9,0,1,Krunal,10,8,1,0,Jordan,1.0,0,9,0,Shokeen,1.0,0,6,0
LSG,3,3.1,6,1,4,0,0,Krunal,de Kock,8,8,0,1,Krunal,8,3,1,0,Shokeen,0,0,4,0,Behrendorff,2.0,0,7,2
LSG,2,2.1,5,0,1,2,1,Krunal,de Kock,7,6,0,1,,0,0,0,0,Behrendorff,1.0,0,3,1,Jordan,1.0,0,9,0
LSG,1,1.1,9,1,3,0,0,de Kock,Hooda,4,4,0,0,de Kock,1,3,0,0,Jordan,0,0,2,0,Behrendorff,1.0,0,3,0
LSG,0,0.1,3,0,3,0,0,de Kock,Hooda,0,1,0,0,,0,0,0,0,Behrendorff,0,0,0,0,,0,0,0,0
