batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
RR,19,19.6,4,1,0,0,0,Samson,Samson,67,38,4,5,Hetmyer,7,5,0,0,Natarajan,4.0,0,36,0,Bhuvneshwar,4.0,0,44,1
RR,19,19.5,6,1,0,0,0,Samson,Samson,63,37,3,5,Hetmyer,7,5,0,0,Natarajan,3.0,0,32,0,Bhuvneshwar,4.0,0,44,1
RR,19,19.4,1,0,0,0,0,Hetmyer,Samson,57,36,3,4,Hetmyer,7,5,0,0,Natarajan,3.0,0,26,0,Bhuvneshwar,4.0,0,44,1
RR,19,19.3,1,0,0,0,1,Samson,Samson,57,36,3,4,Hetmyer,6,4,0,0,Natarajan,3.0,0,25,0,Bhuvneshwar,4.0,0,44,1
RR,19,19.2,4,1,0,0,0,Samson,Samson,56,35,3,4,Hetmyer,6,4,0,0,Natarajan,3.0,0,25,0,Bhuvneshwar,4.0,0,44,1
RR,19,19.1,1,0,0,0,0,Hetmyer,Samson,52,34,2,4,Hetmyer,6,4,0,0,Natarajan,3.0,0,21,0,Bhuvneshwar,4.0,0,44,1
RR,18,18.6,1,0,0,0,0,Hetmyer,Samson,52,34,2,4,Hetmyer,5,3,0,0,Bhuvneshwar,4.0,0,44,1,Natarajan,3.0,0,20,0
RR,18,18.5,2,0,0,0,0,Hetmyer,Samson,52,34,2,4,Hetmyer,4,2,0,0,Bhuvneshwar,3.0,0,43,1,Natarajan,3.0,0,20,0
RR,18,18.4,2,0,0,0,0,Hetmyer,Samson,52,34,2,4,Hetmyer,2,1,0,0,Bhuvneshwar,3.0,0,41,1,Natarajan,3.0,0,20,0
RR,18,18.3,0,0,0,1,0,Buttler,Samson,52,34,2,4,,0,0,0,0,Bhuvneshwar,3.0,0,39,1,Natarajan,3.0,0,20,0
RR,18,18.2,1,0,0,0,0,Samson,Buttler,104,58,11,4,Samson,52,34,2,4,Bhuvneshwar,3.0,0,39,0,Natarajan,3.0,0,20,0
RR,18,18.1,1,0,0,0,0,Buttler,Buttler,104,58,11,4,Samson,51,33,2,4,Bhuvneshwar,3.0,0,38,0,Natarajan,3.0,0,20,0
RR,17,17.6,2,0,0,0,0,Samson,Buttler,103,57,11,4,Samson,51,33,2,4,Natarajan,3.0,0,20,0,Bhuvneshwar,3.0,0,37,0
RR,17,17.5,1,0,0,0,0,Buttler,Buttler,103,57,11,4,Samson,49,32,2,4,Natarajan,2.0,0,18,0,Bhuvneshwar,3.0,0,37,0
RR,17,17.4,0,0,1,0,0,Buttler,Buttler,102,56,11,4,Samson,49,32,2,4,Natarajan,2.0,0,17,0,Bhuvneshwar,3.0,0,37,0
RR,17,17.3,1,0,0,0,0,Samson,Buttler,102,55,11,4,Samson,49,32,2,4,Natarajan,2.0,0,17,0,Bhuvneshwar,3.0,0,37,0
RR,17,17.2,0,0,1,0,0,Samson,Buttler,102,55,11,4,Samson,48,31,2,4,Natarajan,2.0,0,16,0,Bhuvneshwar,3.0,0,37,0
RR,17,17.1,1,0,0,0,0,Buttler,Buttler,102,55,11,4,Samson,48,30,2,4,Natarajan,2.0,0,16,0,Bhuvneshwar,3.0,0,37,0
RR,16,16.6,1,0,0,0,0,Buttler,Buttler,101,54,11,4,Samson,48,30,2,4,Bhuvneshwar,3.0,0,37,0,Markande,4.0,0,51,0
RR,16,16.6,1,0,0,0,1,Buttler,Buttler,100,53,11,4,Samson,48,30,2,4,Bhuvneshwar,2.0,0,36,0,Markande,4.0,0,51,0
RR,16,16.6,1,0,0,0,1,Buttler,Buttler,99,53,11,4,Samson,48,30,2,4,Bhuvneshwar,2.0,0,35,0,Markande,4.0,0,51,0
RR,16,16.5,4,1,0,0,0,Buttler,Buttler,98,53,11,4,Samson,48,30,2,4,Bhuvneshwar,2.0,0,34,0,Markande,4.0,0,51,0
