over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
17,RCB,172/2,N/A,N/A,10.12,N/A,RCB,100.0,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
1,MI,2/0,161,N/A,2.00,N/A,RCB,54.85,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
2,MI,11/0,162,N/A,5.50,N/A,RCB,53.7,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
3,MI,12/1,154,N/A,4.00,N/A,RCB,62.71,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
4,MI,17/2,152,N/A,4.25,N/A,RCB,64.86,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
5,MI,19/2,141,N/A,3.80,N/A,RCB,75.47,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
6,MI,29/3,150,N/A,4.83,N/A,RCB,66.95,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
7,MI,37/3,161,N/A,5.29,N/A,RCB,54.85,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
8,MI,43/3,163,N/A,5.38,N/A,RCB,52.54,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
9,MI,52/4,163,N/A,5.78,N/A,RCB,52.54,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
10,MI,55/4,149,N/A,5.50,N/A,RCB,67.97,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
11,MI,62/4,150,N/A,5.64,N/A,RCB,66.95,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
12,MI,78/4,164,N/A,6.50,N/A,RCB,51.38,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
13,MI,85/4,163,N/A,6.54,N/A,RCB,52.54,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
14,MI,99/5,164,N/A,7.07,N/A,RCB,51.38,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
15,MI,102/5,152,N/A,6.80,N/A,RCB,64.86,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
16,MI,111/6,149,N/A,6.94,N/A,RCB,67.97,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
