over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 19 • PBKS 262/2,PBKS won by 8 wickets (with 8 balls remaining),PBKS 100%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • KKR 7/0,Live Forecast: KKR 177,KKR 54.17%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • KKR 20/0,Live Forecast: KKR 183,KKR 60.73%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • KKR 38/0,Live Forecast: KKR 195,KKR 72.58%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • KKR 59/0,Live Forecast: KKR 219,KKR 88.49%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • KKR 70/0,Live Forecast: KKR 228,KKR 91.94%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • KKR 76/0,Live Forecast: KKR 223,KKR 90.16%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • KKR 83/0,Live Forecast: KKR 211,KKR 84.37%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • KKR 105/0,Live Forecast: KKR 227,KKR 91.61%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • KKR 118/0,Live Forecast: KKR 256,KKR 97.47%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • KKR 137/0,Live Forecast: KKR 282,KKR 99.15%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • KKR 144/1,Sunil Narine c Bairstow b Chahar 71 (32b 9x4 4x6) SR: 221.87;W;Live Forecast: KKR 251,KKR 96.88%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • KKR 151/1,Live Forecast: KKR 240,KKR 95.06%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • KKR 169/2,Phil Salt b Curran 75 (37b 6x4 6x6) SR: 202.7;W;Live Forecast: KKR 244,KKR 95.82%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • KKR 176/2,Live Forecast: KKR 244,KKR 95.82%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • KKR 190/2,Live Forecast: KKR 245,KKR 95.99%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 16 • KKR 206/3,Andre Russell c Patel b Arshdeep Singh 24 (12b 2x4 2x6) SR: 200;W;Live Forecast: KKR 253,KKR 97.13%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 17 • KKR 215/3,Live Forecast: KKR 250,KKR 96.74%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 18 • KKR 239/3,Live Forecast: KKR 265,KKR 98.26%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 19 • KKR 249/4,Shreyas Iyer c Rabada b Arshdeep Singh 28 (10b 1x4 3x6) SR: 280;W;Live Forecast: KKR 262,KKR 98.03%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 20 • KKR 261/6,Rinku Singh c AR Sharma b Patel 5 (4b 1x4 0x6) SR: 125;W;Venkatesh Iyer run out (†JM Sharma) 39 (23b 3x4 2x6) SR: 169.56;W;Live Forecast: KKR 261,KKR 97.95%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • PBKS 8/0,PBKS needed 254 runs from 114 balls,KKR 97.97%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • PBKS 22/0,PBKS needed 240 runs from 108 balls,KKR 97.62%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • PBKS 45/0,PBKS needed 217 runs from 102 balls,KKR 95.44%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • PBKS 57/0,PBKS needed 205 runs from 96 balls,KKR 94.71%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • PBKS 69/0,PBKS needed 193 runs from 90 balls,KKR 93.47%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • PBKS 93/1,Prabhsimran Singh run out (Narine) 54 (20b 4x4 5x6 27m) SR: 270;W;PBKS needed 169 runs from 84 balls,KKR 87.29%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • PBKS 94/1,PBKS needed 168 runs from 78 balls,KKR 94.79%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • PBKS 108/1,PBKS needed 154 runs from 72 balls,KKR 93.42%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • PBKS 120/1,PBKS needed 142 runs from 66 balls,KKR 92.65%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • PBKS 132/1,PBKS needed 130 runs from 60 balls,KKR 88.92%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • PBKS 149/1,PBKS needed 113 runs from 54 balls,KKR 79.09%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • PBKS 173/1,PBKS needed 89 runs from 48 balls,PBKS 73.61%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • PBKS 179/2,Rilee Rossouw c SS Iyer b Narine 26 (16b 1x4 2x6 31m) SR: 162.5;W;PBKS needed 83 runs from 42 balls,PBKS 53.59%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • PBKS 196/2,PBKS needed 66 runs from 36 balls,PBKS 75.63%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • PBKS 201/2,PBKS needed 61 runs from 30 balls,KKR 54.38%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 16 • PBKS 210/2,PBKS needed 52 runs from 24 balls,KKR 57.67%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 17 • PBKS 228/2,PBKS needed 34 runs from 18 balls,PBKS 75.58%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 18 • PBKS 253/2,PBKS needed 9 runs from 12 balls,PBKS 99.61%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
