player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Dushmantha Chameera,bowler,13,13,,,,9,48.00,9.19,31.3
Harshit Rana,bowler,21,19,,,,25,23.24,9.05,15.4
Anukul Roy,bowler,11,9,,,,5,38.20,8.42,27.2
Sunil Narine,bowler,177,175,,,,180,25.39,6.73,22.6
Varun Chakravarthy,bowler,71,70,,,,83,24.12,7.56,19.1
Andre Russell,bowler,127,112,,,,115,23.00,9.35,14.7
Ramandeep Singh,bowler,20,4,,,,6,10.50,9.45,6.6
