over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
19,PBKS,262/2,N/A,N/A,13.79,N/A,PBKS,100.0,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,KKR,7/0,177,N/A,7.00,N/A,KKR,54.17,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,KKR,20/0,183,N/A,10.00,N/A,KKR,60.73,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,KKR,38/0,195,N/A,12.67,N/A,KKR,72.58,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,KKR,59/0,219,N/A,14.75,N/A,KKR,88.49,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,KKR,70/0,228,N/A,14.00,N/A,KKR,91.94,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,KKR,76/0,223,N/A,12.67,N/A,KKR,90.16,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,KKR,83/0,211,N/A,11.86,N/A,KKR,84.37,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,KKR,105/0,227,N/A,13.12,N/A,KKR,91.61,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,KKR,118/0,256,N/A,13.11,N/A,KKR,97.47,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,KKR,137/0,282,N/A,13.70,N/A,KKR,99.15,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,KKR,144/1,251,N/A,13.09,N/A,KKR,96.88,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,KKR,151/1,240,N/A,12.58,N/A,KKR,95.06,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,KKR,169/2,244,N/A,13.00,N/A,KKR,95.82,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,KKR,176/2,244,N/A,12.57,N/A,KKR,95.82,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,KKR,190/2,245,N/A,12.67,N/A,KKR,95.99,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,KKR,206/3,253,N/A,12.88,N/A,KKR,97.13,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,KKR,215/3,250,N/A,12.65,N/A,KKR,96.74,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,KKR,239/3,265,N/A,13.28,N/A,KKR,98.26,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
19,KKR,249/4,262,N/A,13.11,N/A,KKR,98.03,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
20,KKR,261/6,261,N/A,13.05,N/A,KKR,97.95,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,PBKS,8/0,N/A,254 from 114,8.00,13.37,KKR,97.97,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,PBKS,22/0,N/A,240 from 108,11.00,13.33,KKR,97.62,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,PBKS,45/0,N/A,217 from 102,15.00,12.76,KKR,95.44,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,PBKS,57/0,N/A,205 from 96,14.25,12.81,KKR,94.71,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,PBKS,69/0,N/A,193 from 90,13.80,12.87,KKR,93.47,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,PBKS,93/1,N/A,169 from 84,15.50,12.07,KKR,87.29,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,PBKS,94/1,N/A,168 from 78,13.43,12.92,KKR,94.79,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,PBKS,108/1,N/A,154 from 72,13.50,12.83,KKR,93.42,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,PBKS,120/1,N/A,142 from 66,13.33,12.91,KKR,92.65,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,PBKS,132/1,N/A,130 from 60,13.20,13.00,KKR,88.92,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,PBKS,149/1,N/A,113 from 54,13.55,12.56,KKR,79.09,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,PBKS,173/1,N/A,89 from 48,14.42,11.12,PBKS,73.61,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,PBKS,179/2,N/A,83 from 42,13.77,11.86,PBKS,53.59,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,PBKS,196/2,N/A,66 from 36,14.00,11.00,PBKS,75.63,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,PBKS,201/2,N/A,61 from 30,13.40,12.20,KKR,54.38,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,PBKS,210/2,N/A,52 from 24,13.12,13.00,KKR,57.67,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,PBKS,228/2,N/A,34 from 18,13.41,11.33,PBKS,75.58,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,PBKS,253/2,N/A,9 from 12,14.06,4.50,PBKS,99.61,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
