over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 19 • SRH 166/4,SRH won by 6 wickets (with 11 balls remaining),SRH 100%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 1 • CSK 7/0,Live Forecast: CSK 176,CSK 55.12%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 2 • CSK 13/0,Live Forecast: CSK 174,CSK 52.88%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 3 • CSK 25/0,Live Forecast: CSK 177,CSK 56.23%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 4 • CSK 26/1,Rachin Ravindra c Markram b Kumar 12 (9b 2x4 0x6 14m) SR: 133.33;W;Live Forecast: CSK 171,SRH 50.49%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 5 • CSK 33/1,Live Forecast: CSK 172,CSK 50.64%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 6 • CSK 48/1,Live Forecast: CSK 183,CSK 62.73%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 7 • CSK 54/1,Live Forecast: CSK 190,CSK 69.74%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 8 • CSK 65/2,Ruturaj Gaikwad c Abdul Samad b Shahbaz Ahmed 26 (21b 3x4 1x6 32m) SR: 123.8;W;Live Forecast: CSK 202,CSK 79.76%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 9 • CSK 80/2,Live Forecast: CSK 220,CSK 89.74%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 10 • CSK 84/2,Live Forecast: CSK 203,CSK 80.47%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 11 • CSK 90/2,Live Forecast: CSK 192,CSK 71.6%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 12 • CSK 105/2,Live Forecast: CSK 200,CSK 78.29%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 13 • CSK 115/2,Live Forecast: CSK 202,CSK 79.76%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 14 • CSK 120/3,Shivam Dube c Kumar b Cummins 45 (24b 2x4 4x6 29m) SR: 187.5;W;Live Forecast: CSK 193,CSK 72.5%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 15 • CSK 127/4,Ajinkya Rahane c Markande b Unadkat 35 (30b 2x4 1x6 54m) SR: 116.66;W;Live Forecast: CSK 183,CSK 62.73%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 16 • CSK 132/4,Live Forecast: CSK 176,CSK 55.12%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 17 • CSK 139/4,Live Forecast: CSK 172,CSK 50.64%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 18 • CSK 152/4,Live Forecast: CSK 176,CSK 55.12%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 19 • CSK 158/4,Live Forecast: CSK 170,SRH 51.61%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 20 • CSK 165/5,Daryl Mitchell c Abdul Samad b Natarajan 13 (11b 1x4 0x6 21m) SR: 118.18;W;Live Forecast: CSK 165,SRH 57.19%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 1 • SRH 8/0,SRH needed 158 runs from 114 balls,SRH 62.8%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 2 • SRH 35/0,SRH needed 131 runs from 108 balls,SRH 83.98%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 3 • SRH 46/1,Abhishek Sharma c Jadeja b Chahar 37 (12b 3x4 4x6 15m) SR: 308.33;W;SRH needed 120 runs from 102 balls,SRH 81.91%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 4 • SRH 57/1,SRH needed 109 runs from 96 balls,SRH 87.86%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 5 • SRH 64/1,SRH needed 102 runs from 90 balls,SRH 88.64%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 6 • SRH 78/1,SRH needed 88 runs from 84 balls,SRH 93.31%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 7 • SRH 84/1,SRH needed 82 runs from 78 balls,SRH 94.46%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 8 • SRH 90/1,SRH needed 76 runs from 72 balls,SRH 94.9%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 9 • SRH 101/1,SRH needed 65 runs from 66 balls,SRH 97.18%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 10 • SRH 107/2,Travis Head c Ravindra b Theekshana 31 (24b 3x4 1x6 41m) SR: 129.16;W;SRH needed 59 runs from 60 balls,SRH 96.54%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 11 • SRH 112/2,SRH needed 54 runs from 54 balls,SRH 97.01%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 12 • SRH 118/2,SRH needed 48 runs from 48 balls,SRH 97.62%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 13 • SRH 123/2,SRH needed 43 runs from 42 balls,SRH 98.22%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 14 • SRH 132/3,Aiden Markram lbw b Ali 50 (36b 4x4 1x6 43m) SR: 138.88;W;SRH needed 34 runs from 36 balls,SRH 98.15%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 15 • SRH 135/3,SRH needed 31 runs from 30 balls,SRH 97.65%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 16 • SRH 143/4,Shahbaz Ahmed lbw b Ali 18 (19b 0x4 1x6 26m) SR: 94.73;W;SRH needed 23 runs from 24 balls,SRH 98.02%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 17 • SRH 151/4,SRH needed 15 runs from 18 balls,SRH 98.84%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 18 • SRH 160/4,SRH needed 6 runs from 12 balls,SRH 99.41%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
