batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
SRH,18,18.1,6,1,0,0,0,Nitish Kumar,Klaasen,12,11,1,0,Nitish Kumar,14,8,1,1,Chahar,3.0,0,32,1,Deshpande,2.0,0,20,0
SRH,17,17.1,9,1,2,0,1,Klaasen,Klaasen,4,7,0,0,Nitish Kumar,7,6,1,0,Deshpande,1.0,0,13,0,Jadeja,4.0,0,30,0
SRH,16,16.1,8,1,1,0,0,Nitish Kumar,Klaasen,3,6,0,0,Nitish Kumar,1,1,0,0,Jadeja,3.0,0,23,0,Moeen Ali,3.0,0,23,2
SRH,15,15.1,8,1,2,1,0,Klaasen,Shahbaz Ahmed,13,16,0,0,Klaasen,1,4,0,0,Moeen Ali,2.0,0,15,1,Ravindra,1.0,0,3,0
SRH,14,14.1,3,0,3,0,0,Klaasen,Shahbaz Ahmed,12,14,0,0,,0,0,0,0,Ravindra,0,0,1,0,Moeen Ali,2.0,0,15,1
SRH,13,13.1,9,0,0,1,1,Markram,Markram,48,33,4,1,Shahbaz Ahmed,6,10,0,0,Moeen Ali,1.0,0,7,0,Theekshana,4.0,0,27,1
SRH,12,12.1,5,0,2,0,0,Markram,Markram,43,29,4,1,Shahbaz Ahmed,5,9,0,0,Theekshana,3.0,0,22,1,Moeen Ali,1.0,0,6,0
SRH,11,11.1,6,0,1,0,0,Markram,Markram,39,25,4,1,Shahbaz Ahmed,3,7,0,0,Moeen Ali,0,0,0,0,Jadeja,3.0,0,22,0
SRH,10,10.1,5,0,2,0,0,Markram,Markram,36,23,4,1,Shahbaz Ahmed,2,3,0,0,Jadeja,2.0,0,18,0,Theekshana,3.0,0,22,1
SRH,9,9.1,6,1,2,1,1,Shahbaz Ahmed,Head,32,22,3,1,Markram,35,22,4,1,Theekshana,2.0,0,21,0,Jadeja,2.0,0,17,0
SRH,8,8.1,11,1,1,0,0,Markram,Head,31,21,3,1,Markram,22,17,3,0,Jadeja,1.0,0,7,0,Theekshana,2.0,0,17,0
SRH,7,7.1,6,0,1,0,0,Markram,Head,28,19,3,1,Markram,19,13,3,0,Theekshana,1.0,0,12,0,Jadeja,1.0,0,6,0
SRH,6,6.1,6,0,1,0,0,Markram,Head,25,16,3,1,Markram,16,10,3,0,Jadeja,0,0,1,0,Deshpande,1.0,0,13,0
SRH,5,5.1,14,3,1,0,1,Markram,Head,20,13,2,1,Markram,10,7,2,0,Deshpande,0,0,4,0,Chahar,3.0,0,26,1
SRH,4,4.1,7,1,3,0,0,Head,Head,13,7,1,1,Markram,10,7,2,0,Chahar,2.0,0,23,1,Theekshana,1.0,0,11,0
SRH,3,3.1,11,2,2,0,0,Markram,Head,9,6,0,1,Markram,0,2,0,0,Theekshana,0,0,1,0,Chahar,2.0,0,19,1
SRH,2,2.1,11,2,2,1,0,Markram,Head,8,5,0,1,Abhishek,28,9,2,2,Chahar,1.0,0,9,0,Mukesh Choudhary,1.0,0,27,0
SRH,1,1.1,27,4,2,0,1,Abhishek,Head,7,4,0,1,Abhishek,5,3,1,0,Mukesh Choudhary,0,0,4,0,Chahar,1.0,0,8,0
SRH,0,0.1,8,1,3,0,0,Head,Head,0,1,0,0,,0,0,0,0,Chahar,0,0,0,0,,0,0,0,0
