over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 7 • LSG 51/2,LSG needed 160 runs from 78 balls,CSK 94.93%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • LSG 63/2,LSG needed 148 runs from 72 balls,CSK 92.41%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • LSG 78/2,LSG needed 133 runs from 66 balls,CSK 80.98%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • LSG 83/2,LSG needed 128 runs from 60 balls,CSK 86.61%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • LSG 88/3,Devdutt Padikkal b Pathirana 13 (19b 0x4 0x6 27m) SR: 68.42;W;LSG needed 123 runs from 54 balls,CSK 95.58%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • LSG 98/3,LSG needed 113 runs from 48 balls,CSK 96.81%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • LSG 115/3,LSG needed 96 runs from 42 balls,CSK 91.98%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • LSG 124/3,LSG needed 87 runs from 36 balls,CSK 93.34%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • LSG 137/3,LSG needed 74 runs from 30 balls,CSK 89.98%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • LSG 157/3,LSG needed 54 runs from 24 balls,CSK 66.33%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • LSG 164/4,Nicholas Pooran c Thakur b Pathirana 34 (15b 3x4 2x6 32m) SR: 226.66;W;LSG needed 47 runs from 18 balls,CSK 90.28%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • LSG 179/4,LSG needed 32 runs from 12 balls,CSK 80.63%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • LSG 194/4,LSG needed 17 runs from 6 balls,CSK 67.11%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
