over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 15 • KKR 140/5,Live Forecast: KKR 200,KKR 83.87%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 16 • KKR 147/5,Live Forecast: KKR 193,KKR 79.07%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 17 • KKR 160/5,Live Forecast: KKR 195,KKR 80.54%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 18 • KKR 175/5,Live Forecast: KKR 198,KKR 82.6%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 19 • KKR 192/6,Rinku Singh c †Karthik b Patel 46 (33b 2x4 3x6 64m) SR: 139.39;W;Live Forecast: KKR 204,KKR 86.19%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 20 • KKR 204/7,Shardul Thakur c Maxwell b Mohammed Siraj 68 (29b 9x4 3x6 45m) SR: 234.48;W;Live Forecast: KKR 204,KKR 86.19%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • RCB 10/0,RCB needed 195 runs from 114 balls,KKR 84.49%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • RCB 12/0,RCB needed 193 runs from 108 balls,KKR 88.12%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • RCB 19/0,RCB needed 186 runs from 102 balls,KKR 89.11%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • RCB 42/0,RCB needed 163 runs from 96 balls,KKR 74.44%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • RCB 45/1,Virat Kohli b Narine 21 (18b 3x4 0x6 20m) SR: 116.66;W;RCB needed 160 runs from 90 balls,KKR 82.72%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • RCB 50/2,Faf du Plessis b Varun 23 (12b 2x4 2x6 24m) SR: 191.66;W;RCB needed 155 runs from 84 balls,KKR 89.79%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • RCB 53/2,RCB needed 152 runs from 78 balls,KKR 95.12%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • RCB 54/4,Glenn Maxwell b Varun 5 (7b 1x4 0x6 9m) SR: 71.42;W;Harshal Patel b Varun 0 (2b 0x4 0x6 3m) SR: 0;W;RCB needed 151 runs from 72 balls,KKR 98.66%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • RCB 61/5,Shahbaz Ahmed c Thakur b Narine 1 (5b 0x4 0x6 6m) SR: 20;W;RCB needed 144 runs from 66 balls,KKR 99.08%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • RCB 69/5,RCB needed 136 runs from 60 balls,KKR 99.23%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • RCB 78/5,RCB needed 127 runs from 54 balls,KKR 99.16%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • RCB 84/6,Michael Bracewell c Rana b Thakur 19 (18b 1x4 1x6 33m) SR: 105.55;W;RCB needed 121 runs from 48 balls,KKR 99.67%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • RCB 86/8,Anuj Rawat c Narine b Suyash Sharma 1 (5b 0x4 0x6 5m) SR: 20;W;Dinesh Karthik c Varun b Suyash Sharma 9 (8b 1x4 0x6 23m) SR: 112.5;W;RCB needed 119 runs from 42 balls,KKR 99.98%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • RCB 95/8,RCB needed 110 runs from 36 balls,KKR 99.98%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • RCB 102/9,Karn Sharma c Rana b Suyash Sharma 1 (3b 0x4 0x6 11m) SR: 33.33;W;RCB needed 103 runs from 30 balls,KKR 99.99%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 16 • RCB 109/9,RCB needed 96 runs from 24 balls,KKR 99.99%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 17 • RCB 121/9,RCB needed 84 runs from 18 balls,KKR 99.99%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
