over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 16 • MI 199/3,MI won by 7 wickets (with 27 balls remaining),MI 100%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • RCB 7/0,Live Forecast: RCB 174,MI 52.73%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • RCB 14/0,Live Forecast: RCB 172,MI 54.93%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • RCB 18/1,Virat Kohli c †Ishan Kishan b Bumrah 3 (9b 0x4 0x6 10m) SR: 33.33;W;Live Forecast: RCB 173,MI 53.83%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • RCB 28/2,Will Jacks c David b Madhwal 8 (6b 2x4 0x6 5m) SR: 133.33;W;Live Forecast: RCB 177,RCB 50.59%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • RCB 35/2,Live Forecast: RCB 176,MI 50.51%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • RCB 44/2,Live Forecast: RCB 184,RCB 58.32%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • RCB 54/2,Live Forecast: RCB 187,RCB 61.55%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • RCB 67/2,Live Forecast: RCB 198,RCB 72.42%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • RCB 76/2,Live Forecast: RCB 200,RCB 74.18%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • RCB 89/2,Live Forecast: RCB 202,RCB 75.87%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • RCB 93/2,Live Forecast: RCB 189,RCB 63.65%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • RCB 107/3,Rajat Patidar c †Ishan Kishan b Coetzee 50 (26b 3x4 4x6 39m) SR: 192.3;W;Live Forecast: RCB 193,RCB 67.7%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • RCB 111/4,Glenn Maxwell lbw b Gopal 0 (4b 0x4 0x6 5m) SR: 0;W;Live Forecast: RCB 177,RCB 50.59%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • RCB 121/4,Live Forecast: RCB 181,RCB 55.03%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • RCB 130/4,Live Forecast: RCB 178,RCB 51.71%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 16 • RCB 149/4,Live Forecast: RCB 191,RCB 65.7%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 17 • RCB 154/6,Faf du Plessis c David b Bumrah 61 (40b 4x4 3x6 88m) SR: 152.5;W;Mahipal Lomror lbw b Bumrah 0 (1b 0x4 0x6 2m) SR: 0;W;Live Forecast: RCB 181,RCB 55.03%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 18 • RCB 168/6,Live Forecast: RCB 187,RCB 61.55%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 19 • RCB 177/8,Saurav Chauhan c Madhwal b Bumrah 9 (8b 1x4 0x6 10m) SR: 112.5;W;Vijaykumar Vyshak c Mohammad Nabi b Bumrah 0 (1b 0x4 0x6 1m) SR: 0;W;Live Forecast: RCB 188,RCB 62.6%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 20 • RCB 196/8,Live Forecast: RCB 196,RCB 70.58%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • MI 2/0,MI needed 195 runs from 114 balls,RCB 75.71%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • MI 9/0,MI needed 188 runs from 108 balls,RCB 76.42%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • MI 23/0,MI needed 174 runs from 102 balls,RCB 68.32%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • MI 32/0,MI needed 165 runs from 96 balls,RCB 65.31%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • MI 55/0,MI needed 142 runs from 90 balls,MI 66.44%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • MI 72/0,MI needed 125 runs from 84 balls,MI 80.13%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • MI 84/0,MI needed 113 runs from 78 balls,MI 87.17%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • MI 92/0,MI needed 105 runs from 72 balls,MI 88%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • MI 103/1,Ishan Kishan c Kohli b Akash Deep 69 (34b 7x4 5x6 43m) SR: 202.94;W;MI needed 94 runs from 66 balls,MI 84.78%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • MI 111/1,MI needed 86 runs from 60 balls,MI 85.45%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • MI 135/1,MI needed 62 runs from 54 balls,MI 97.31%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • MI 151/2,Rohit Sharma c Topley b Jacks 38 (24b 3x4 3x6 59m) SR: 158.33;W;MI needed 46 runs from 48 balls,MI 98.37%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • MI 169/2,MI needed 28 runs from 42 balls,MI 99.64%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • MI 181/3,Suryakumar Yadav c Lomror b Vyshak 52 (19b 5x4 4x6 27m) SR: 273.68;W;MI needed 16 runs from 36 balls,MI 99.71%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • MI 188/3,MI needed 9 runs from 30 balls,MI 99.8%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
