over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,RCB,262/7,N/A,N/A,13.10,N/A,SRH,100.0,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
1,SRH,7/0,181,N/A,7.00,N/A,SRH,55.64,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
2,SRH,27/0,195,N/A,13.50,N/A,SRH,70.18,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
3,SRH,31/0,190,N/A,10.33,N/A,SRH,65.26,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
4,SRH,38/0,194,N/A,9.50,N/A,SRH,69.23,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
5,SRH,56/0,202,N/A,11.20,N/A,SRH,76.34,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
6,SRH,76/0,234,N/A,12.67,N/A,SRH,93.14,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
7,SRH,97/0,261,N/A,13.86,N/A,SRH,97.82,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
8,SRH,108/0,273,N/A,13.50,N/A,SRH,98.7,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
9,SRH,119/1,247,N/A,13.22,N/A,SRH,96.03,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
10,SRH,128/1,233,N/A,12.80,N/A,SRH,92.85,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
11,SRH,142/1,249,N/A,12.91,N/A,SRH,96.35,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
12,SRH,158/1,256,N/A,13.17,N/A,SRH,97.3,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
13,SRH,171/2,258,N/A,13.15,N/A,SRH,97.52,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
14,SRH,189/2,264,N/A,13.50,N/A,SRH,98.08,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
15,SRH,205/2,266,N/A,13.67,N/A,SRH,98.24,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
16,SRH,217/2,268,N/A,13.56,N/A,SRH,98.38,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
17,SRH,231/3,266,N/A,13.59,N/A,SRH,98.24,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
18,SRH,241/3,263,N/A,13.39,N/A,SRH,98.0,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
19,SRH,266/3,280,N/A,14.00,N/A,SRH,99.04,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
20,SRH,287/3,287,N/A,14.35,N/A,SRH,99.29,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
1,RCB,10/0,N/A,278 from 114,10.00,14.63,SRH,99.27,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
2,RCB,21/0,N/A,267 from 108,10.50,14.83,SRH,99.28,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
3,RCB,39/0,N/A,249 from 102,13.00,14.65,SRH,98.99,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
4,RCB,56/0,N/A,232 from 96,14.00,14.50,SRH,98.24,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
5,RCB,70/0,N/A,218 from 90,14.00,14.53,SRH,97.71,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
6,RCB,79/0,N/A,209 from 84,13.17,14.93,SRH,98.12,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
7,RCB,84/1,N/A,204 from 78,12.00,15.69,SRH,99.56,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
8,RCB,100/2,N/A,188 from 72,12.50,15.67,SRH,99.59,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
9,RCB,111/3,N/A,177 from 66,12.33,16.09,SRH,99.73,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
10,RCB,122/5,N/A,166 from 60,12.20,16.60,SRH,99.9,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
11,RCB,127/5,N/A,161 from 54,11.55,17.89,SRH,99.96,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
12,RCB,135/5,N/A,153 from 48,11.25,19.12,SRH,99.98,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
13,RCB,160/5,N/A,128 from 42,12.31,18.29,SRH,99.9,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
14,RCB,181/5,N/A,107 from 36,12.93,17.83,SRH,99.69,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
15,RCB,187/6,N/A,101 from 30,12.47,20.20,SRH,99.92,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
16,RCB,199/6,N/A,89 from 24,12.44,22.25,SRH,99.95,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
17,RCB,216/6,N/A,72 from 18,12.71,24.00,SRH,99.93,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
18,RCB,230/6,N/A,58 from 12,12.78,29.00,SRH,99.91,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
19,RCB,244/7,N/A,44 from 6,12.84,44.00,SRH,99.96,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
