over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 2 • RCB 21/0,RCB needed 267 runs from 108 balls,SRH 99.28%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 3 • RCB 39/0,RCB needed 249 runs from 102 balls,SRH 98.99%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 4 • RCB 56/0,RCB needed 232 runs from 96 balls,SRH 98.24%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 5 • RCB 70/0,RCB needed 218 runs from 90 balls,SRH 97.71%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 6 • RCB 79/0,RCB needed 209 runs from 84 balls,SRH 98.12%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 7 • RCB 84/1,Virat Kohli b Markande 42 (20b 6x4 2x6 26m) SR: 210;W;RCB needed 204 runs from 78 balls,SRH 99.56%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 8 • RCB 100/2,Will Jacks run out (Unadkat) 7 (4b 1x4 0x6 7m) SR: 175;W;RCB needed 188 runs from 72 balls,SRH 99.59%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 9 • RCB 111/3,Rajat Patidar c Nitish Kumar Reddy b Markande 9 (5b 0x4 1x6 3m) SR: 180;W;RCB needed 177 runs from 66 balls,SRH 99.73%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 10 • RCB 122/5,Faf du Plessis c †Klaasen b Cummins 62 (28b 7x4 4x6 40m) SR: 221.42;W;Saurav Chauhan lbw b Cummins 0 (1b 0x4 0x6 6m) SR: 0;W;RCB needed 166 runs from 60 balls,SRH 99.9%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 11 • RCB 127/5,RCB needed 161 runs from 54 balls,SRH 99.96%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 12 • RCB 135/5,RCB needed 153 runs from 48 balls,SRH 99.98%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 13 • RCB 160/5,RCB needed 128 runs from 42 balls,SRH 99.9%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 14 • RCB 181/5,RCB needed 107 runs from 36 balls,SRH 99.69%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 15 • RCB 187/6,Mahipal Lomror b Cummins 19 (11b 0x4 2x6 23m) SR: 172.72;W;RCB needed 101 runs from 30 balls,SRH 99.92%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 16 • RCB 199/6,RCB needed 89 runs from 24 balls,SRH 99.95%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 17 • RCB 216/6,RCB needed 72 runs from 18 balls,SRH 99.93%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 18 • RCB 230/6,RCB needed 58 runs from 12 balls,SRH 99.91%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
Over 19 • RCB 244/7,Dinesh Karthik c †Klaasen b Natarajan 83 (35b 5x4 7x6 52m) SR: 237.14;W;RCB needed 44 runs from 6 balls,SRH 99.96%,"M Chinnaswamy Stadium, Bengaluru",N/A,N/A,N/A,N/A,N/A,N/A
