over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • RR 192/7,Shimron Hetmyer run out (Shahrukh Khan/Curran) 36 (18b 1x4 3x6 35m) SR: 200;W;PBKS won by 5 runs,PBKS 100%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 1 • PBKS 7/0,Live Forecast: PBKS 160,RR 57.88%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 2 • PBKS 16/0,Live Forecast: PBKS 161,RR 56.75%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 3 • PBKS 26/0,Live Forecast: PBKS 165,RR 52.14%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 4 • PBKS 45/0,Live Forecast: PBKS 186,PBKS 70.89%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 5 • PBKS 56/0,Live Forecast: PBKS 195,PBKS 78.7%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 6 • PBKS 63/0,Live Forecast: PBKS 197,PBKS 80.21%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 7 • PBKS 68/0,Live Forecast: PBKS 177,PBKS 61.59%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 8 • PBKS 77/0,Live Forecast: PBKS 180,PBKS 64.83%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 9 • PBKS 86/0,Live Forecast: PBKS 183,PBKS 67.94%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 10 • PBKS 92/1,Prabhsimran Singh c Buttler b Holder 60 (34b 7x4 3x6 49m) SR: 176.47;W;Live Forecast: PBKS 182,PBKS 66.92%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
