over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • RCB 179/8,KKR won by 21 runs,KKR 100%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • KKR 8/0,Live Forecast: KKR 173,KKR 55.7%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • KKR 13/0,Live Forecast: KKR 170,KKR 52.26%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • KKR 18/0,Live Forecast: KKR 167,RCB 51.21%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • KKR 35/0,Live Forecast: KKR 185,KKR 68.64%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • KKR 41/0,Live Forecast: KKR 186,KKR 69.63%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • KKR 66/0,Live Forecast: KKR 219,KKR 91.26%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • KKR 68/0,Live Forecast: KKR 220,KKR 91.62%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • KKR 75/0,Live Forecast: KKR 221,KKR 91.96%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • KKR 82/0,Live Forecast: KKR 189,KKR 72.47%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • KKR 88/2,Narayan Jagadeesan c Willey b Vyshak 27 (29b 4x4 0x6 44m) SR: 93.1;W;Jason Roy b Vyshak 56 (29b 4x4 5x6 50m) SR: 193.1;W;Live Forecast: KKR 183,KKR 66.62%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • KKR 93/2,Live Forecast: KKR 174,KKR 56.84%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • KKR 106/2,Live Forecast: KKR 186,KKR 69.63%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • KKR 117/2,Live Forecast: KKR 189,KKR 72.47%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • KKR 126/2,Live Forecast: KKR 193,KKR 76%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • KKR 131/2,Live Forecast: KKR 184,KKR 67.64%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • KKR 150/2,Live Forecast: KKR 193,KKR 76%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • KKR 167/2,Live Forecast: KKR 203,KKR 83.38%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • KKR 170/4,Nitish Rana c Vyshak b de Silva 48 (21b 3x4 4x6 28m) SR: 228.57;W;Venkatesh Iyer c Maxwell b de Silva 31 (26b 3x4 0x6 44m) SR: 119.23;W;Live Forecast: KKR 195,KKR 77.64%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • KKR 185/5,Andre Russell b Mohammed Siraj 1 (2b 0x4 0x6 10m) SR: 50;W;Live Forecast: KKR 198,KKR 79.95%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 20 • KKR 200/5,Live Forecast: KKR 200,KKR 81.38%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • RCB 11/0,RCB needed 190 runs from 114 balls,KKR 78.5%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • RCB 30/0,RCB needed 171 runs from 108 balls,KKR 66.93%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • RCB 33/1,Faf du Plessis c Singh b Suyash Sharma 17 (7b 1x4 2x6 12m) SR: 242.85;W;RCB needed 168 runs from 102 balls,KKR 79.67%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • RCB 42/1,RCB needed 159 runs from 96 balls,KKR 78.71%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • RCB 53/2,Shahbaz Ahmed lbw b Suyash Sharma 2 (5b 0x4 0x6 11m) SR: 40;W;RCB needed 148 runs from 90 balls,KKR 79.29%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • RCB 58/3,Glenn Maxwell c Wiese b Varun 5 (4b 1x4 0x6 6m) SR: 125;W;RCB needed 143 runs from 84 balls,KKR 87.14%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • RCB 64/3,RCB needed 137 runs from 78 balls,KKR 89.51%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
