over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,RCB,179/8,N/A,N/A,8.95,N/A,KKR,100.0,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
1,KKR,8/0,173,N/A,8.00,N/A,KKR,55.7,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
2,KKR,13/0,170,N/A,6.50,N/A,KKR,52.26,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
3,KKR,18/0,167,N/A,6.00,N/A,RCB,51.21,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
4,KKR,35/0,185,N/A,8.75,N/A,KKR,68.64,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
5,KKR,41/0,186,N/A,8.20,N/A,KKR,69.63,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
6,KKR,66/0,219,N/A,11.00,N/A,KKR,91.26,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
7,KKR,68/0,220,N/A,9.71,N/A,KKR,91.62,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
8,KKR,75/0,221,N/A,9.38,N/A,KKR,91.96,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
9,KKR,82/0,189,N/A,9.11,N/A,KKR,72.47,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
10,KKR,88/2,183,N/A,8.80,N/A,KKR,66.62,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
11,KKR,93/2,174,N/A,8.45,N/A,KKR,56.84,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
12,KKR,106/2,186,N/A,8.83,N/A,KKR,69.63,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
13,KKR,117/2,189,N/A,9.00,N/A,KKR,72.47,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
