over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
17,KKR,186/3,N/A,N/A,10.94,N/A,KKR,100.0,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
1,RCB,7/0,169,N/A,7.00,N/A,KKR,55.75,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
2,RCB,17/1,169,N/A,8.50,N/A,KKR,55.75,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
3,RCB,34/1,182,N/A,11.33,N/A,RCB,58.7,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
4,RCB,43/1,188,N/A,10.75,N/A,RCB,65.06,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
5,RCB,46/1,186,N/A,9.20,N/A,RCB,62.99,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
6,RCB,61/1,186,N/A,10.17,N/A,RCB,62.99,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
7,RCB,64/1,180,N/A,9.14,N/A,RCB,56.51,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
8,RCB,74/1,189,N/A,9.25,N/A,RCB,66.08,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
9,RCB,82/2,190,N/A,9.11,N/A,RCB,67.08,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
10,RCB,85/2,179,N/A,8.50,N/A,RCB,55.4,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
11,RCB,87/2,169,N/A,7.91,N/A,KKR,55.75,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
12,RCB,104/2,187,N/A,8.67,N/A,RCB,64.03,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
13,RCB,109/2,184,N/A,8.38,N/A,RCB,60.86,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
14,RCB,124/2,196,N/A,8.86,N/A,RCB,72.76,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
