over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 17 • KKR 186/3,KKR won by 7 wickets (with 19 balls remaining),KKR 100%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • RCB 7/0,Live Forecast: RCB 169,KKR 55.75%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • RCB 17/1,Faf du Plessis c Starc b Harshit Rana 8 (6b 0x4 1x6 10m) SR: 133.33;W;Live Forecast: RCB 169,KKR 55.75%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • RCB 34/1,Live Forecast: RCB 182,RCB 58.7%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • RCB 43/1,Live Forecast: RCB 188,RCB 65.06%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • RCB 46/1,Live Forecast: RCB 186,RCB 62.99%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • RCB 61/1,Live Forecast: RCB 186,RCB 62.99%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • RCB 64/1,Live Forecast: RCB 180,RCB 56.51%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • RCB 74/1,Live Forecast: RCB 189,RCB 66.08%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • RCB 82/2,Cameron Green b Russell 33 (21b 4x4 2x6 25m) SR: 157.14;W;Live Forecast: RCB 190,RCB 67.08%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • RCB 85/2,Live Forecast: RCB 179,RCB 55.4%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • RCB 87/2,Live Forecast: RCB 169,KKR 55.75%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RCB 104/2,Live Forecast: RCB 187,RCB 64.03%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • RCB 109/2,Live Forecast: RCB 184,RCB 60.86%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • RCB 124/2,Live Forecast: RCB 196,RCB 72.76%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • RCB 134/3,Glenn Maxwell c Singh b Narine 28 (19b 3x4 1x6 21m) SR: 147.36;W;Live Forecast: RCB 193,RCB 70%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RCB 141/3,Live Forecast: RCB 188,RCB 65.06%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RCB 148/4,Rajat Patidar c Singh b Russell 3 (4b 0x4 0x6 10m) SR: 75;W;Live Forecast: RCB 184,RCB 60.86%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RCB 153/5,Anuj Rawat c †Salt b Harshit Rana 3 (3b 0x4 0x6 6m) SR: 100;W;Live Forecast: RCB 178,RCB 54.29%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RCB 166/5,Live Forecast: RCB 178,RCB 54.29%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 20 • RCB 182/6,Dinesh Karthik run out (†Salt) 20 (8b 0x4 3x6 13m) SR: 250;W;Live Forecast: RCB 182,RCB 58.7%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • KKR 18/0,KKR needed 165 runs from 114 balls,KKR 55.46%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • KKR 32/0,KKR needed 151 runs from 108 balls,KKR 64.88%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • KKR 46/0,KKR needed 137 runs from 102 balls,KKR 73.83%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • KKR 53/0,KKR needed 130 runs from 96 balls,KKR 73.75%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • KKR 64/0,KKR needed 119 runs from 90 balls,KKR 80.58%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • KKR 85/0,KKR needed 98 runs from 84 balls,KKR 92.87%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • KKR 89/1,Sunil Narine b Dagar 47 (22b 2x4 5x6 29m) SR: 213.63;W;KKR needed 94 runs from 78 balls,KKR 88.68%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • KKR 93/2,Phil Salt c Green b Vyshak 30 (20b 2x4 2x6 37m) SR: 150;W;KKR needed 90 runs from 72 balls,KKR 82.86%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • KKR 104/2,KKR needed 79 runs from 66 balls,KKR 87.94%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • KKR 112/2,KKR needed 71 runs from 60 balls,KKR 89.9%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • KKR 132/2,KKR needed 51 runs from 54 balls,KKR 97.9%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • KKR 137/2,KKR needed 46 runs from 48 balls,KKR 98.27%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • KKR 144/2,KKR needed 39 runs from 42 balls,KKR 98.81%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • KKR 150/2,KKR needed 33 runs from 36 balls,KKR 98.69%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • KKR 167/2,KKR needed 16 runs from 30 balls,KKR 99.75%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • KKR 176/3,Venkatesh Iyer c Kohli b Yash Dayal 50 (30b 3x4 4x6 43m) SR: 166.66;W;KKR needed 7 runs from 24 balls,KKR 99.88%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
