over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
1,DC,1/1,N/A,167 from 114,1.00,8.79,CSK,58.19,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
2,DC,13/1,N/A,155 from 108,6.50,8.61,CSK,51.38,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
3,DC,25/2,N/A,143 from 102,8.33,8.41,CSK,53.87,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
4,DC,27/3,N/A,141 from 96,6.75,8.81,CSK,65.76,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
5,DC,42/3,N/A,126 from 90,8.40,8.40,CSK,52.66,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
6,DC,47/3,N/A,121 from 84,7.83,8.64,CSK,58.88,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
7,DC,48/3,N/A,120 from 78,6.86,9.23,CSK,68.5,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
8,DC,55/3,N/A,113 from 72,6.88,9.42,CSK,71.56,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
9,DC,63/3,N/A,105 from 66,7.00,9.55,CSK,69.39,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
10,DC,65/3,N/A,103 from 60,6.50,10.30,CSK,77.84,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
11,DC,72/3,N/A,96 from 54,6.55,10.67,CSK,76.15,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
12,DC,76/3,N/A,92 from 48,6.33,11.50,CSK,86.07,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
13,DC,84/4,N/A,84 from 42,6.46,12.00,CSK,89.38,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
14,DC,88/4,N/A,80 from 36,6.29,13.33,CSK,94.08,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
15,DC,91/5,N/A,77 from 30,6.07,15.40,CSK,97.99,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
16,DC,97/5,N/A,71 from 24,6.06,17.75,CSK,98.87,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
17,DC,108/5,N/A,60 from 18,6.35,20.00,CSK,99.21,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
18,DC,120/6,N/A,48 from 12,6.67,24.00,CSK,99.62,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
19,DC,125/7,N/A,43 from 6,6.58,43.00,CSK,99.96,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
