over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 8 • DC 55/3,DC needed 113 runs from 72 balls,CSK 71.56%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • DC 63/3,DC needed 105 runs from 66 balls,CSK 69.39%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • DC 65/3,DC needed 103 runs from 60 balls,CSK 77.84%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • DC 72/3,DC needed 96 runs from 54 balls,CSK 76.15%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • DC 76/3,DC needed 92 runs from 48 balls,CSK 86.07%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • DC 84/4,Manish Pandey lbw b Pathirana 27 (29b 1x4 2x6 42m) SR: 93.1;W;DC needed 84 runs from 42 balls,CSK 89.38%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • DC 88/4,DC needed 80 runs from 36 balls,CSK 94.08%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • DC 91/5,Rilee Rossouw c Pathirana b Jadeja 35 (37b 2x4 1x6 44m) SR: 94.59;W;DC needed 77 runs from 30 balls,CSK 97.99%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • DC 97/5,DC needed 71 runs from 24 balls,CSK 98.87%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • DC 108/5,DC needed 60 runs from 18 balls,CSK 99.21%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • DC 120/6,Axar Patel c Rahane b Pathirana 21 (12b 2x4 1x6 20m) SR: 175;W;DC needed 48 runs from 12 balls,CSK 99.62%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • DC 125/7,Ripal Patel run out (Ali) 10 (16b 0x4 0x6 31m) SR: 62.5;W;DC needed 43 runs from 6 balls,CSK 99.96%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
