over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 12 • DC 142/3,Live Forecast: DC 234,DC 92.77%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 13 • DC 146/4,Abishek Porel c Sandeep Sharma b Ashwin 65 (36b 7x4 3x6 59m) SR: 180.55;W;Live Forecast: DC 223,DC 88.74%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 14 • DC 151/5,Rishabh Pant c Boult b Chahal 15 (13b 0x4 1x6 19m) SR: 115.38;W;Live Forecast: DC 215,DC 84.66%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 15 • DC 156/5,Live Forecast: DC 209,DC 80.85%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 16 • DC 164/5,Live Forecast: DC 207,DC 79.42%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 17 • DC 168/5,Live Forecast: DC 199,DC 72.96%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 18 • DC 189/5,Live Forecast: DC 213,DC 83.46%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 19 • DC 203/6,Gulbadin Naib c Ashwin b Boult 19 (15b 1x4 1x6 20m) SR: 126.66;W;Live Forecast: DC 216,DC 85.23%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 20 • DC 221/8,Tristan Stubbs lbw b Sandeep Sharma 41 (20b 3x4 3x6 33m) SR: 205;W;Rasikh Salam run out (Dubey/†Samson) 9 (3b 2x4 0x6 11m) SR: 300;W;Live Forecast: DC 221,DC 87.82%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 1 • RR 7/1,Yashasvi Jaiswal c Patel b Ahmed 4 (2b 1x4 0x6) SR: 200;W;RR needed 215 runs from 114 balls,DC 91.41%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 2 • RR 9/1,RR needed 213 runs from 108 balls,DC 94.12%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 3 • RR 27/1,RR needed 195 runs from 102 balls,DC 90.92%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 4 • RR 42/1,RR needed 180 runs from 96 balls,DC 86.83%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 5 • RR 57/1,RR needed 165 runs from 90 balls,DC 77.39%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 6 • RR 67/2,Jos Buttler b Patel 19 (17b 2x4 1x6 1m) SR: 111.76;W;RR needed 155 runs from 84 balls,DC 72.72%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 7 • RR 70/2,RR needed 152 runs from 78 balls,DC 82.07%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 8 • RR 78/2,RR needed 144 runs from 72 balls,DC 89.84%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 9 • RR 86/2,RR needed 136 runs from 66 balls,DC 91.53%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 10 • RR 93/2,RR needed 129 runs from 60 balls,DC 91.99%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 11 • RR 103/3,Riyan Parag b Rasikh Salam 27 (22b 1x4 3x6 81m) SR: 122.72;W;RR needed 119 runs from 54 balls,DC 91.11%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 12 • RR 113/3,RR needed 109 runs from 48 balls,DC 90.2%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 13 • RR 131/3,RR needed 91 runs from 42 balls,DC 73.24%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 14 • RR 148/3,RR needed 74 runs from 36 balls,DC 53.61%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 15 • RR 159/3,RR needed 63 runs from 30 balls,DC 55.19%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 16 • RR 170/4,Sanju Samson c Hope b Mukesh Kumar 86 (46b 8x4 6x6 31m) SR: 186.95;W;RR needed 52 runs from 24 balls,DC 64.64%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 17 • RR 181/5,Shubham Dubey c Stubbs b Ahmed 25 (12b 2x4 2x6 19m) SR: 208.33;W;RR needed 41 runs from 18 balls,DC 78.85%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 18 • RR 185/7,Donovan Ferreira lbw b Kuldeep Yadav 1 (3b 0x4 0x6 23m) SR: 33.33;W;Ravichandran Ashwin c Hope b Kuldeep Yadav 2 (3b 0x4 0x6 3m) SR: 66.66;W;RR needed 37 runs from 12 balls,DC 97.34%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 19 • RR 193/7,RR needed 29 runs from 6 balls,DC 98.52%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
