batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
DC,19,19.1,12,1,1,0,2,Axar Patel,Axar Patel,6,6,0,0,Abishek Porel,1,2,0,0,Mustafizur,3.0,0,34,1,Pathirana,4.0,0,31,3
DC,18,18.1,17,3,0,1,0,Abishek Porel,Pant,38,28,2,2,Axar Patel,6,6,0,0,Pathirana,3.0,0,16,2,Mustafizur,3.0,0,34,1
DC,17,17.1,14,2,0,0,1,Pant,Pant,24,23,1,1,Axar Patel,5,5,0,0,Mustafizur,2.0,0,22,1,Pathirana,3.0,0,14,2
DC,16,16.1,5,0,1,0,0,Pant,Pant,22,20,1,1,Axar Patel,2,2,0,0,Pathirana,2.0,0,10,2,Deshpande,4.0,0,24,0
DC,15,15.1,9,1,2,0,1,Pant,Pant,14,16,0,1,,0,0,0,0,Deshpande,3.0,0,15,0,Pathirana,2.0,0,9,2
DC,14,14.1,5,1,2,2,0,Stubbs,Pant,14,15,0,1,Marsh,15,9,1,1,Pathirana,1.0,0,5,0,Chahar,4.0,0,42,0
DC,13,13.1,8,1,3,0,0,Marsh,Pant,12,11,0,1,Marsh,8,7,1,0,Chahar,3.0,0,34,0,Jadeja,4.0,0,43,1
DC,12,12.1,10,1,2,0,0,Marsh,Pant,5,7,0,0,Marsh,7,5,1,0,Jadeja,3.0,0,35,1,Deshpande,3.0,0,15,0
DC,11,11.1,7,1,3,0,1,Marsh,Pant,2,4,0,0,Marsh,2,2,0,0,Deshpande,2.0,0,9,0,Jadeja,3.0,0,33,1
DC,10,10.1,9,1,1,1,0,Pant,Shaw,40,25,4,1,Pant,1,2,0,0,Jadeja,2.0,0,25,0,Mustafizur,2.0,0,21,1
DC,9,9.1,4,0,1,1,0,Shaw,Shaw,37,22,4,1,Warner,55,34,5,3,Mustafizur,1.0,0,18,0,Jadeja,2.0,0,24,0
DC,8,8.1,11,1,0,0,0,Warner,Shaw,35,20,4,1,Warner,51,30,5,3,Jadeja,1.0,0,19,0,Pathirana,1.0,0,4,0
DC,7,7.1,5,0,3,0,3,Warner,Shaw,32,17,4,1,Warner,43,27,5,2,Pathirana,0,0,0,0,Jadeja,1.0,0,13,0
DC,6,6.1,13,2,1,0,0,Warner,Shaw,25,15,4,0,Warner,38,23,4,2,Jadeja,0,0,1,0,Mustafizur,1.0,0,17,0
DC,5,5.1,20,4,0,0,2,Warner,Shaw,12,11,1,0,Warner,34,20,4,2,Mustafizur,0,0,4,0,Chahar,3.0,0,34,0
DC,4,4.1,18,3,0,0,0,Warner,Shaw,12,11,1,0,Warner,13,14,1,1,Chahar,2.0,0,17,0,Deshpande,2.0,0,8,0
DC,3,3.1,5,1,4,0,0,Warner,Shaw,6,8,0,0,Warner,13,11,1,1,Deshpande,1.0,0,3,0,Chahar,2.0,0,16,0
DC,2,2.1,9,1,3,0,0,Warner,Shaw,6,7,0,0,Warner,5,6,1,0,Chahar,1.0,0,8,0,Deshpande,1.0,0,3,0
DC,1,1.1,3,0,3,0,0,Warner,Shaw,3,4,0,0,Warner,4,3,1,0,Deshpande,0,0,0,0,Chahar,1.0,0,7,0
DC,0,0.1,7,1,3,0,0,Warner,Shaw,0,1,0,0,,0,0,0,0,Chahar,0,0,0,0,,0,0,0,0
