over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • CSK 196/8,GT won by 35 runs,GT 100%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • GT 14/0,Live Forecast: GT 175,CSK 52.48%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • GT 21/0,Live Forecast: GT 173,CSK 54.66%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • GT 32/0,Live Forecast: GT 178,GT 50.81%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • GT 43/0,Live Forecast: GT 184,GT 57.38%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • GT 46/0,Live Forecast: GT 175,CSK 52.48%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • GT 58/0,Live Forecast: GT 183,GT 56.3%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • GT 72/0,Live Forecast: GT 188,GT 61.66%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • GT 79/0,Live Forecast: GT 204,GT 76.68%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • GT 94/0,Live Forecast: GT 218,GT 86.02%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • GT 107/0,Live Forecast: GT 219,GT 86.55%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • GT 130/0,Live Forecast: GT 250,GT 96.21%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • GT 143/0,Live Forecast: GT 253,GT 96.66%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • GT 160/0,Live Forecast: GT 255,GT 96.93%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • GT 179/0,Live Forecast: GT 260,GT 97.52%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • GT 190/0,Live Forecast: GT 252,GT 96.51%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • GT 196/0,Live Forecast: GT 245,GT 95.32%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • GT 209/0,Live Forecast: GT 245,GT 95.32%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • GT 213/2,Sai Sudharsan c Dube b Deshpande 103 (51b 5x4 7x6 84m) SR: 201.96;W;Shubman Gill c Jadeja b Deshpande 104 (55b 9x4 6x6 89m) SR: 189.09;W;Live Forecast: GT 234,GT 92.61%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • GT 219/2,Live Forecast: GT 229,GT 90.95%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 20 • GT 231/3,M Shahrukh Khan run out (Ravindra/Simarjeet Singh) 2 (3b 0x4 0x6 12m) SR: 66.66;W;Live Forecast: GT 231,GT 91.65%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • CSK 2/1,Rachin Ravindra run out (Miller) 1 (2b 0x4 0x6 5m) SR: 50;W;CSK needed 230 runs from 114 balls,GT 93.68%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • CSK 3/2,Ajinkya Rahane c Tewatia b Sandeep Warrier 1 (5b 0x4 0x6 6m) SR: 20;W;CSK needed 229 runs from 108 balls,GT 98.01%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
