over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • DC 208/4,Live Forecast: DC 208,DC 81.34%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 1 • LSG 7/1,KL Rahul c Mukesh Kumar b Sharma 5 (3b 1x4 0x6 4m) SR: 166.66;W;LSG needed 202 runs from 114 balls,DC 86.65%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 2 • LSG 12/1,LSG needed 197 runs from 108 balls,DC 88.75%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 3 • LSG 24/2,Quinton de Kock c Mukesh Kumar b Sharma 12 (8b 2x4 0x6 16m) SR: 150;W;LSG needed 185 runs from 102 balls,DC 90.59%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 4 • LSG 44/3,Marcus Stoinis st †Pant b Patel 5 (7b 1x4 0x6 13m) SR: 71.42;W;LSG needed 165 runs from 96 balls,DC 83.56%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 5 • LSG 48/4,Deepak Hooda lbw b Sharma 0 (2b 0x4 0x6 8m) SR: 0;W;LSG needed 161 runs from 90 balls,DC 95.76%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 6 • LSG 59/4,LSG needed 150 runs from 84 balls,DC 94.77%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 7 • LSG 69/4,LSG needed 140 runs from 78 balls,DC 94.48%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 8 • LSG 73/5,Ayush Badoni c Gulbadin Naib b Stubbs 6 (9b 0x4 0x6 15m) SR: 66.66;W;LSG needed 136 runs from 72 balls,DC 98.45%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 9 • LSG 85/5,LSG needed 124 runs from 66 balls,DC 97.71%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 10 • LSG 97/5,LSG needed 112 runs from 60 balls,DC 96.87%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 11 • LSG 101/5,LSG needed 108 runs from 54 balls,DC 97.53%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 12 • LSG 105/6,Nicholas Pooran c Patel b Mukesh Kumar 61 (27b 6x4 4x6 36m) SR: 225.92;W;LSG needed 104 runs from 48 balls,DC 99.15%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 13 • LSG 117/6,LSG needed 92 runs from 42 balls,DC 98.92%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 14 • LSG 128/6,LSG needed 81 runs from 36 balls,DC 98.41%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 15 • LSG 135/7,Krunal Pandya st †Pant b Kuldeep Yadav 18 (18b 2x4 0x6 29m) SR: 100;W;LSG needed 74 runs from 30 balls,DC 99.22%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 16 • LSG 149/7,LSG needed 60 runs from 24 balls,DC 98.61%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 17 • LSG 167/8,Yudhvir Singh c Hope b Ahmed 14 (7b 1x4 1x6 11m) SR: 200;W;LSG needed 42 runs from 18 balls,DC 97.28%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 18 • LSG 180/8,LSG needed 29 runs from 12 balls,DC 92.4%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 19 • LSG 186/9,Ravi Bishnoi run out (Fraser-McGurk) 2 (2b 0x4 0x6 9m) SR: 100;W;LSG needed 23 runs from 6 balls,DC 97.51%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
