over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,SRH,154/9,N/A,N/A,7.70,N/A,GT,100.0,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
1,GT,5/1,165,N/A,5.00,N/A,SRH,51.77,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
2,GT,17/1,168,N/A,8.50,N/A,GT,51.63,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
3,GT,32/1,178,N/A,10.67,N/A,GT,62.69,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
4,GT,50/1,201,N/A,12.50,N/A,GT,82.54,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
5,GT,55/1,199,N/A,11.00,N/A,GT,81.21,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
6,GT,65/1,198,N/A,10.83,N/A,GT,80.52,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
7,GT,78/1,200,N/A,11.14,N/A,GT,81.89,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
8,GT,89/1,208,N/A,11.12,N/A,GT,86.59,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
9,GT,95/1,205,N/A,10.56,N/A,GT,84.96,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
10,GT,103/1,200,N/A,10.30,N/A,GT,81.89,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
11,GT,118/1,213,N/A,10.73,N/A,GT,88.97,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
12,GT,131/1,224,N/A,10.92,N/A,GT,92.91,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
13,GT,139/1,221,N/A,10.69,N/A,GT,91.99,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
14,GT,147/1,212,N/A,10.50,N/A,GT,88.52,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
15,GT,154/2,209,N/A,10.27,N/A,GT,87.1,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
16,GT,163/3,204,N/A,10.19,N/A,GT,84.39,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
17,GT,171/4,204,N/A,10.06,N/A,GT,84.39,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
18,GT,178/5,200,N/A,9.89,N/A,GT,81.89,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
19,GT,186/5,197,N/A,9.79,N/A,GT,79.81,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
20,GT,188/9,188,N/A,9.40,N/A,GT,72.52,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
1,SRH,6/1,N/A,183 from 114,6.00,9.63,GT,78.21,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
2,SRH,12/2,N/A,177 from 108,6.00,9.83,GT,83.64,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
3,SRH,17/3,N/A,172 from 102,5.67,10.12,GT,90.25,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
4,SRH,29/3,N/A,160 from 96,7.25,10.00,GT,86.65,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
5,SRH,35/4,N/A,154 from 90,7.00,10.27,GT,94.75,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
6,SRH,45/4,N/A,144 from 84,7.50,10.29,GT,91.27,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
7,SRH,50/6,N/A,139 from 78,7.14,10.69,GT,98.97,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
8,SRH,54/6,N/A,135 from 72,6.75,11.25,GT,99.07,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
9,SRH,59/7,N/A,130 from 66,6.56,11.82,GT,99.43,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
10,SRH,66/7,N/A,123 from 60,6.60,12.30,GT,99.47,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
