over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • SRH 154/9,GT won by 34 runs,GT 100%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • GT 5/1,Wriddhiman Saha c Abhishek Sharma b Kumar 0 (3b 0x4 0x6 4m) SR: 0;W;Live Forecast: GT 165,SRH 51.77%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • GT 17/1,Live Forecast: GT 168,GT 51.63%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • GT 32/1,Live Forecast: GT 178,GT 62.69%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • GT 50/1,Live Forecast: GT 201,GT 82.54%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • GT 55/1,Live Forecast: GT 199,GT 81.21%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • GT 65/1,Live Forecast: GT 198,GT 80.52%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • GT 78/1,Live Forecast: GT 200,GT 81.89%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • GT 89/1,Live Forecast: GT 208,GT 86.59%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • GT 95/1,Live Forecast: GT 205,GT 84.96%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • GT 103/1,Live Forecast: GT 200,GT 81.89%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • GT 118/1,Live Forecast: GT 213,GT 88.97%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
