over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • PBKS 200/7,Ashutosh Sharma c Rashid Khan b Nalkande 31 (17b 3x4 1x6 19m) SR: 182.35;W;PBKS won by 3 wickets (with 1 ball remaining),PBKS 100%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • GT 7/0,Live Forecast: GT 162,PBKS 60.44%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • GT 18/0,Live Forecast: GT 166,PBKS 56.07%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • GT 29/1,Wriddhiman Saha c Dhawan b Rabada 11 (13b 2x4 0x6 14m) SR: 84.61;W;Live Forecast: GT 171,PBKS 50.47%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • GT 35/1,Live Forecast: GT 173,GT 51.78%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • GT 41/1,Live Forecast: GT 170,PBKS 51.6%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • GT 52/1,Live Forecast: GT 171,PBKS 50.47%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • GT 57/1,Live Forecast: GT 171,PBKS 50.47%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • GT 65/1,Live Forecast: GT 171,PBKS 50.47%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • GT 75/2,Kane Williamson c Bairstow b Harpreet Brar 26 (22b 4x4 0x6 23m) SR: 118.18;W;Live Forecast: GT 174,GT 52.91%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • GT 83/2,Live Forecast: GT 183,GT 62.76%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • GT 91/2,Live Forecast: GT 183,GT 62.76%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • GT 105/2,Live Forecast: GT 198,GT 76.78%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • GT 119/2,Live Forecast: GT 207,GT 83.16%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • GT 123/3,Sai Sudharsan c †JM Sharma b Patel 33 (19b 6x4 0x6 21m) SR: 173.68;W;Live Forecast: GT 191,GT 70.72%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • GT 134/3,Live Forecast: GT 190,GT 69.78%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • GT 141/3,Live Forecast: GT 185,GT 64.84%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • GT 153/3,Live Forecast: GT 186,GT 65.86%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
