player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Bhuvneshwar Kumar,bowler,176,176,,,,181,27.23,7.56,21.6
Jaydev Unadkat,bowler,105,104,,,,99,32.21,8.97,21.5
Shahbaz Ahmed,bowler,55,42,,,,21,39.85,9.35,25.5
Pat Cummins,bowler,58,58,,,,63,30.52,8.74,20.9
Umran Malik,bowler,26,26,,,,29,26.62,9.39,17.0
Mayank Markande,bowler,37,37,,,,37,28.89,8.90,19.4
