over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 11 • SRH 161/3,Abhishek Sharma c Naman Dhir b Chawla 63 (23b 3x4 7x6 36m) SR: 273.91;W;Live Forecast: SRH 261,SRH 98.05%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 12 • SRH 173/3,Live Forecast: SRH 267,SRH 98.49%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 13 • SRH 180/3,Live Forecast: SRH 251,SRH 97.02%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 14 • SRH 191/3,Live Forecast: SRH 252,SRH 97.15%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 15 • SRH 202/3,Live Forecast: SRH 256,SRH 97.59%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 16 • SRH 214/3,Live Forecast: SRH 257,SRH 97.69%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 17 • SRH 232/3,Live Forecast: SRH 266,SRH 98.42%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 18 • SRH 243/3,Live Forecast: SRH 266,SRH 98.42%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 19 • SRH 256/3,Live Forecast: SRH 268,SRH 98.55%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 20 • SRH 277/3,Live Forecast: SRH 277,SRH 99.01%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 1 • MI 9/0,MI needed 269 runs from 114 balls,SRH 99.01%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 2 • MI 27/0,MI needed 251 runs from 108 balls,SRH 98.62%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 3 • MI 50/0,MI needed 228 runs from 102 balls,SRH 97.12%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 4 • MI 59/1,Ishan Kishan c Markram b Shahbaz Ahmed 34 (13b 2x4 4x6 14m) SR: 261.53;W;MI needed 219 runs from 96 balls,SRH 98.03%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 5 • MI 67/2,Rohit Sharma c Abhishek Sharma b Cummins 26 (12b 1x4 3x6 20m) SR: 216.66;W;MI needed 211 runs from 90 balls,SRH 98.89%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 6 • MI 76/2,MI needed 202 runs from 84 balls,SRH 99.32%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 7 • MI 91/2,MI needed 187 runs from 78 balls,SRH 99.17%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 8 • MI 102/2,MI needed 176 runs from 72 balls,SRH 98.87%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 9 • MI 119/2,MI needed 159 runs from 66 balls,SRH 95.97%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 10 • MI 141/2,MI needed 137 runs from 60 balls,SRH 84.19%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 11 • MI 151/3,Naman Dhir c Cummins b Unadkat 30 (14b 2x4 2x6 35m) SR: 214.28;W;MI needed 127 runs from 54 balls,SRH 93.14%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 12 • MI 165/3,MI needed 113 runs from 48 balls,SRH 91.44%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 13 • MI 170/3,MI needed 108 runs from 42 balls,SRH 97.93%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 14 • MI 182/3,MI needed 96 runs from 36 balls,SRH 97.24%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 15 • MI 185/4,Tilak Varma c Agarwal b Cummins 64 (34b 2x4 6x6 49m) SR: 188.23;W;MI needed 93 runs from 30 balls,SRH 99.38%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 16 • MI 190/4,MI needed 88 runs from 24 balls,SRH 99.83%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 17 • MI 210/4,MI needed 68 runs from 18 balls,SRH 99.65%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 18 • MI 224/5,Hardik Pandya c †Klaasen b Unadkat 24 (20b 1x4 1x6 40m) SR: 120;W;MI needed 54 runs from 12 balls,SRH 99.72%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 19 • MI 231/5,MI needed 47 runs from 6 balls,SRH 99.95%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
