over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
19,LSG,180/2,N/A,N/A,9.47,N/A,LSG,100.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
1,CSK,4/0,167,N/A,4.00,N/A,LSG,53.8,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
2,CSK,7/1,160,N/A,3.50,N/A,LSG,61.44,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
3,CSK,20/1,166,N/A,6.67,N/A,LSG,54.91,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
4,CSK,29/1,168,N/A,7.25,N/A,LSG,52.68,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
5,CSK,42/2,181,N/A,8.40,N/A,CSK,61.65,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
6,CSK,51/2,186,N/A,8.50,N/A,CSK,66.77,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
7,CSK,57/2,189,N/A,8.14,N/A,CSK,69.66,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
8,CSK,68/2,186,N/A,8.50,N/A,CSK,66.77,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
9,CSK,74/3,175,N/A,8.22,N/A,CSK,55.14,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
10,CSK,81/3,179,N/A,8.10,N/A,CSK,59.52,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
11,CSK,87/3,175,N/A,7.91,N/A,CSK,55.14,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
12,CSK,89/4,164,N/A,7.42,N/A,LSG,57.12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
13,CSK,93/5,158,N/A,7.15,N/A,LSG,63.54,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
14,CSK,98/5,154,N/A,7.00,N/A,LSG,67.57,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
15,CSK,105/5,153,N/A,7.00,N/A,LSG,68.54,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
16,CSK,113/5,152,N/A,7.06,N/A,LSG,69.5,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
17,CSK,123/5,152,N/A,7.24,N/A,LSG,69.5,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
18,CSK,142/6,163,N/A,7.89,N/A,LSG,58.21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
19,CSK,157/6,169,N/A,8.26,N/A,LSG,51.56,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
20,CSK,176/6,176,N/A,8.80,N/A,CSK,56.24,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
1,LSG,3/0,N/A,174 from 114,3.00,9.16,CSK,61.19,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
2,LSG,12/0,N/A,165 from 108,6.00,9.17,CSK,59.25,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
3,LSG,24/0,N/A,153 from 102,8.00,9.00,CSK,50.94,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
4,LSG,32/0,N/A,145 from 96,8.00,9.06,LSG,52.66,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
5,LSG,43/0,N/A,134 from 90,8.60,8.93,LSG,59.56,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
6,LSG,54/0,N/A,123 from 84,9.00,8.79,LSG,72.18,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
7,LSG,63/0,N/A,114 from 78,9.00,8.77,LSG,74.43,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
8,LSG,75/0,N/A,102 from 72,9.38,8.50,LSG,86.44,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
9,LSG,84/0,N/A,93 from 66,9.33,8.45,LSG,88.38,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
10,LSG,89/0,N/A,88 from 60,8.90,8.80,LSG,87.01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
11,LSG,103/0,N/A,74 from 54,9.36,8.22,LSG,90.95,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
12,LSG,110/0,N/A,67 from 48,9.17,8.38,LSG,92.64,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
13,LSG,113/0,N/A,64 from 42,8.69,9.14,LSG,89.97,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
14,LSG,121/0,N/A,56 from 36,8.64,9.33,LSG,85.43,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
15,LSG,134/1,N/A,43 from 30,8.93,8.60,LSG,94.14,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
16,LSG,146/1,N/A,31 from 24,9.12,7.75,LSG,98.31,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
17,LSG,161/1,N/A,16 from 18,9.47,5.33,LSG,99.64,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
18,LSG,165/2,N/A,12 from 12,9.17,6.00,LSG,99.18,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
