over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 19 • LSG 180/2,LSG won by 8 wickets (with 6 balls remaining),LSG 100%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • CSK 4/0,Live Forecast: CSK 167,LSG 53.8%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • CSK 7/1,Rachin Ravindra b Mohsin Khan 0 (1b 0x4 0x6 5m) SR: 0;W;Live Forecast: CSK 160,LSG 61.44%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • CSK 20/1,Live Forecast: CSK 166,LSG 54.91%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • CSK 29/1,Live Forecast: CSK 168,LSG 52.68%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • CSK 42/2,Ruturaj Gaikwad c †Rahul b Yash Thakur 17 (13b 1x4 0x6 14m) SR: 130.76;W;Live Forecast: CSK 181,CSK 61.65%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • CSK 51/2,Live Forecast: CSK 186,CSK 66.77%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • CSK 57/2,Live Forecast: CSK 189,CSK 69.66%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • CSK 68/2,Live Forecast: CSK 186,CSK 66.77%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • CSK 74/3,Ajinkya Rahane b Pandya 36 (24b 5x4 1x6 38m) SR: 150;W;Live Forecast: CSK 175,CSK 55.14%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • CSK 81/3,Live Forecast: CSK 179,CSK 59.52%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • CSK 87/3,Live Forecast: CSK 175,CSK 55.14%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • CSK 89/4,Shivam Dube c †Rahul b Stoinis 3 (8b 0x4 0x6 12m) SR: 37.5;W;Live Forecast: CSK 164,LSG 57.12%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
