over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • GT 146/7,GT won by 3 wickets (with 5 balls remaining),GT 100%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 1 • PBKS 2/0,Live Forecast: PBKS 167,GT 53.81%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 2 • PBKS 23/0,Live Forecast: PBKS 180,PBKS 60.58%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 3 • PBKS 34/0,Live Forecast: PBKS 183,PBKS 63.73%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 4 • PBKS 42/0,Live Forecast: PBKS 189,PBKS 69.66%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 5 • PBKS 45/0,Live Forecast: PBKS 182,PBKS 62.69%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 6 • PBKS 56/1,Prabhsimran Singh c †Saha b Sharma 35 (21b 3x4 3x6 27m) SR: 166.66;W;Live Forecast: PBKS 180,PBKS 60.58%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 7 • PBKS 63/2,Rilee Rossouw lbw b Noor Ahmad 9 (7b 2x4 0x6 7m) SR: 128.57;W;Live Forecast: PBKS 177,PBKS 57.33%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 8 • PBKS 67/3,Sam Curran lbw b Rashid Khan 20 (19b 2x4 0x6 40m) SR: 105.26;W;Live Forecast: PBKS 175,PBKS 55.13%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 9 • PBKS 70/3,Live Forecast: PBKS 170,GT 50.45%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 10 • PBKS 74/3,Live Forecast: PBKS 166,GT 54.92%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 11 • PBKS 80/4,Liam Livingstone c Tewatia b Noor Ahmad 6 (9b 1x4 0x6 10m) SR: 66.66;W;Live Forecast: PBKS 163,GT 58.22%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 12 • PBKS 86/5,Jitesh Sharma b Sai Kishore 13 (12b 0x4 1x6 20m) SR: 108.33;W;Live Forecast: PBKS 159,GT 62.51%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 13 • PBKS 90/5,Live Forecast: PBKS 155,GT 66.6%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 14 • PBKS 93/6,Ashutosh Sharma c Sharma b Sai Kishore 3 (8b 0x4 0x6 7m) SR: 37.5;W;Live Forecast: PBKS 147,GT 74.02%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 15 • PBKS 97/6,Live Forecast: PBKS 144,GT 76.5%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 16 • PBKS 107/7,Shashank Singh c & b Sai Kishore 8 (12b 0x4 0x6 19m) SR: 66.66;W;Live Forecast: PBKS 144,GT 76.5%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 17 • PBKS 114/7,Live Forecast: PBKS 142,GT 78.06%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 18 • PBKS 125/7,Live Forecast: PBKS 144,GT 76.5%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 19 • PBKS 139/8,Harpreet Brar c Shahrukh Khan b Sai Kishore 29 (12b 4x4 1x6 20m) SR: 241.66;W;Live Forecast: PBKS 148,GT 73.15%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 20 • PBKS 142/10,Harshal Patel c Shahrukh Khan b Sharma 0 (1b 0x4 0x6 1m) SR: 0;W;Harpreet Singh run out (Sai Sudharsan/†Saha) 14 (19b 0x4 0x6 33m) SR: 73.68;W;Live Forecast: PBKS 142,GT 78.06%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 1 • GT 7/0,GT needed 136 runs from 114 balls,GT 79.84%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 2 • GT 12/0,GT needed 131 runs from 108 balls,GT 79.15%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 3 • GT 21/0,GT needed 122 runs from 102 balls,GT 83.07%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 4 • GT 29/1,Wriddhiman Saha c AR Sharma b Arshdeep Singh 13 (11b 1x4 0x6 15m) SR: 118.18;W;GT needed 114 runs from 96 balls,GT 83.08%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 5 • GT 36/1,GT needed 107 runs from 90 balls,GT 85.35%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 6 • GT 44/1,GT needed 99 runs from 84 balls,GT 87.1%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
