over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
19,MI,216/4,N/A,N/A,11.37,N/A,MI,100.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
1,PBKS,9/0,172,N/A,9.00,N/A,PBKS,50.05,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
2,PBKS,17/1,172,N/A,8.50,N/A,PBKS,50.05,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
3,PBKS,23/1,170,N/A,7.67,N/A,MI,52.22,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
4,PBKS,35/1,181,N/A,8.75,N/A,PBKS,60.16,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
5,PBKS,40/1,173,N/A,8.00,N/A,PBKS,51.18,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
6,PBKS,50/1,187,N/A,8.33,N/A,PBKS,66.53,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
7,PBKS,58/1,181,N/A,8.29,N/A,PBKS,60.16,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
8,PBKS,65/2,180,N/A,8.12,N/A,PBKS,59.06,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
9,PBKS,71/2,175,N/A,7.89,N/A,PBKS,53.45,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
10,PBKS,78/2,173,N/A,7.80,N/A,PBKS,51.18,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
11,PBKS,94/2,192,N/A,8.55,N/A,PBKS,71.44,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
12,PBKS,99/3,187,N/A,8.25,N/A,PBKS,66.53,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
13,PBKS,120/3,205,N/A,9.23,N/A,PBKS,81.98,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
