player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Cameron Green,bowler,29,29,,,,16,41.50,9.07,27.4
Arshad Khan,bowler,10,10,,,,6,50.66,12.49,24.3
Jofra Archer,bowler,40,40,,,,48,24.39,7.43,19.6
Piyush Chawla,bowler,192,191,,,,192,26.60,7.96,20.0
Kumar Kartikeya,bowler,12,12,,,,10,32.90,8.43,23.4
Akash Madhwal,bowler,13,13,,,,19,22.31,9.70,13.7
