over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 10 • LSG 89/1,Live Forecast: LSG 212,LSG 88.31%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • LSG 98/2,Deepak Hooda c Warner b Kuldeep Yadav 17 (18b 0x4 0x6 31m) SR: 94.44;W;Live Forecast: LSG 209,LSG 86.8%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • LSG 101/3,Kyle Mayers b Patel 73 (38b 2x4 7x6 53m) SR: 192.1;W;Live Forecast: LSG 185,LSG 68.35%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • LSG 112/3,Live Forecast: LSG 180,LSG 63.13%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • LSG 117/3,Live Forecast: LSG 175,LSG 57.57%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • LSG 127/4,Marcus Stoinis c †Khan b Ahmed 12 (10b 0x4 1x6 13m) SR: 120;W;Live Forecast: LSG 180,LSG 63.13%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • LSG 131/4,Live Forecast: LSG 169,LSG 50.67%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • LSG 150/4,Live Forecast: LSG 183,LSG 66.31%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • LSG 157/4,Live Forecast: LSG 179,LSG 62.04%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • LSG 171/5,Nicholas Pooran c Shaw b Ahmed 36 (21b 2x4 3x6 24m) SR: 171.42;W;Live Forecast: LSG 182,LSG 65.26%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 20 • LSG 193/6,Ayush Badoni c †Khan b Sakariya 18 (7b 1x4 2x6 10m) SR: 257.14;W;Live Forecast: LSG 193,LSG 75.8%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • DC 7/0,DC needed 187 runs from 114 balls,LSG 75.8%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • DC 24/0,DC needed 170 runs from 108 balls,LSG 65.41%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • DC 33/0,DC needed 161 runs from 102 balls,LSG 62.41%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • DC 40/0,DC needed 154 runs from 96 balls,LSG 61.88%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • DC 42/2,Prithvi Shaw b Wood 12 (9b 2x4 0x6 24m) SR: 133.33;W;Mitchell Marsh b Wood 0 (1b 0x4 0x6 2m) SR: 0;W;DC needed 152 runs from 90 balls,LSG 84.44%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • DC 47/2,DC needed 147 runs from 84 balls,LSG 87.36%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • DC 48/3,Sarfaraz Khan c Gowtham b Wood 4 (9b 1x4 0x6 16m) SR: 44.44;W;DC needed 146 runs from 78 balls,LSG 93.8%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • DC 53/3,DC needed 141 runs from 72 balls,LSG 95.11%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • DC 58/3,DC needed 136 runs from 66 balls,LSG 96.02%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • DC 75/3,DC needed 119 runs from 60 balls,LSG 85.67%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • DC 80/3,DC needed 114 runs from 54 balls,LSG 85.87%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • DC 86/4,Rilee Rossouw c Mayers b Ravi Bishnoi 30 (20b 3x4 1x6 24m) SR: 150;W;DC needed 108 runs from 48 balls,LSG 93.95%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • DC 93/4,DC needed 101 runs from 42 balls,LSG 97.36%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • DC 96/5,Rovman Powell lbw b Ravi Bishnoi 1 (3b 0x4 0x6 11m) SR: 33.33;W;DC needed 98 runs from 36 balls,LSG 99.39%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • DC 110/5,DC needed 84 runs from 30 balls,LSG 99%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • DC 113/7,Aman Khan c †Pooran b Avesh Khan 4 (5b 0x4 0x6 11m) SR: 80;W;David Warner c Gowtham b Avesh Khan 56 (48b 7x4 0x6 87m) SR: 116.66;W;DC needed 81 runs from 24 balls,LSG 99.91%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • DC 117/7,DC needed 77 runs from 18 balls,LSG 99.99%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • DC 131/7,DC needed 63 runs from 12 balls,LSG 99.99%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • DC 139/7,DC needed 55 runs from 6 balls,LSG 99.99%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
