player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Krishnappa Gowtham,bowler,36,35,,,,21,38.47,8.24,28.0
Yash Thakur,bowler,19,19,,,,24,28.79,10.26,16.8
Ravi Bishnoi,bowler,66,65,,,,63,29.14,7.80,22.3
Naveen-ul-Haq,bowler,18,17,,,,25,23.64,9.16,15.4
Ayush Badoni,bowler,42,5,,,,2,18.00,8.64,12.5
