over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • SRH 204/7,Shahbaz Ahmed c SS Iyer b Harshit Rana 16 (5b 1x4 2x6 15m) SR: 320;W;Heinrich Klaasen c Suyash Sharma b Harshit Rana 63 (29b 0x4 8x6 45m) SR: 217.24;W;KKR won by 4 runs,KKR 100%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • KKR 3/0,Live Forecast: KKR 169,SRH 52.63%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • KKR 23/1,Sunil Narine run out (Shahbaz Ahmed) 2 (4b 0x4 0x6 11m) SR: 50;W;Live Forecast: KKR 185,KKR 64.87%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • KKR 27/1,Live Forecast: KKR 179,KKR 58.51%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • KKR 32/3,Venkatesh Iyer c Jansen b Natarajan 7 (5b 1x4 0x6 7m) SR: 140;W;Shreyas Iyer c Cummins b Natarajan 0 (2b 0x4 0x6 1m) SR: 0;W;Live Forecast: KKR 178,KKR 57.42%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • KKR 39/3,Live Forecast: KKR 173,KKR 51.86%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • KKR 43/3,Live Forecast: KKR 166,SRH 55.96%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • KKR 49/3,Live Forecast: KKR 165,SRH 57.07%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • KKR 53/4,Nitish Rana c Tripathi b Markande 9 (11b 1x4 0x6 18m) SR: 81.81;W;Live Forecast: KKR 164,SRH 58.16%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • KKR 66/4,Live Forecast: KKR 170,SRH 51.51%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • KKR 77/4,Live Forecast: KKR 188,KKR 67.87%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • KKR 91/4,Live Forecast: KKR 203,KKR 80.48%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • KKR 105/4,Live Forecast: KKR 206,KKR 82.49%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • KKR 113/5,Ramandeep Singh c Markande b Cummins 35 (17b 1x4 4x6 20m) SR: 205.88;W;Live Forecast: KKR 195,KKR 74.28%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • KKR 119/6,Phil Salt c Jansen b Markande 54 (40b 3x4 3x6 68m) SR: 135;W;Live Forecast: KKR 185,KKR 64.87%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • KKR 123/6,Live Forecast: KKR 175,KKR 54.1%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 16 • KKR 141/6,Live Forecast: KKR 185,KKR 64.87%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 17 • KKR 159/6,Live Forecast: KKR 193,KKR 72.54%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 18 • KKR 174/6,Live Forecast: KKR 198,KKR 76.75%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 19 • KKR 200/6,Live Forecast: KKR 214,KKR 87.03%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 20 • KKR 208/7,Rinku Singh c Markram b Natarajan 23 (15b 3x4 0x6 35m) SR: 153.33;W;Live Forecast: KKR 208,KKR 83.73%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • SRH 12/0,SRH needed 197 runs from 114 balls,KKR 80.63%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • SRH 17/0,SRH needed 192 runs from 108 balls,KKR 82.97%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • SRH 27/0,SRH needed 182 runs from 102 balls,KKR 81.48%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • SRH 40/0,SRH needed 169 runs from 96 balls,KKR 78.24%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • SRH 58/0,SRH needed 151 runs from 90 balls,KKR 59.97%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • SRH 65/1,Mayank Agarawal c Singh b Harshit Rana 32 (21b 4x4 1x6 27m) SR: 152.38;W;SRH needed 144 runs from 84 balls,KKR 58.84%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • SRH 67/1,SRH needed 142 runs from 78 balls,KKR 72.48%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • SRH 77/2,Abhishek Sharma c Varun b Russell 32 (19b 4x4 2x6 36m) SR: 168.42;W;SRH needed 132 runs from 72 balls,KKR 84.91%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • SRH 85/2,SRH needed 124 runs from 66 balls,KKR 85.98%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • SRH 99/2,SRH needed 110 runs from 60 balls,KKR 70.89%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • SRH 105/2,SRH needed 104 runs from 54 balls,KKR 74.65%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • SRH 108/3,Aiden Markram c Singh b Varun 18 (13b 2x4 0x6 20m) SR: 138.46;W;SRH needed 101 runs from 48 balls,KKR 91.06%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • SRH 111/4,Rahul Tripathi c Harshit Rana b Narine 20 (20b 0x4 1x6 33m) SR: 100;W;SRH needed 98 runs from 42 balls,KKR 97.2%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • SRH 115/4,SRH needed 94 runs from 36 balls,KKR 98.54%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • SRH 128/4,SRH needed 81 runs from 30 balls,KKR 97.68%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 16 • SRH 133/4,SRH needed 76 runs from 24 balls,KKR 99.15%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 17 • SRH 149/5,Abdul Samad c VR Iyer b Russell 15 (11b 1x4 1x6 20m) SR: 136.36;W;SRH needed 60 runs from 18 balls,KKR 99.27%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 18 • SRH 170/5,SRH needed 39 runs from 12 balls,KKR 95.52%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 19 • SRH 196/5,SRH needed 13 runs from 6 balls,SRH 81.95%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
