over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,SRH,204/7,N/A,N/A,10.20,N/A,KKR,100.0,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,KKR,3/0,169,N/A,3.00,N/A,SRH,52.63,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,KKR,23/1,185,N/A,11.50,N/A,KKR,64.87,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,KKR,27/1,179,N/A,9.00,N/A,KKR,58.51,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,KKR,32/3,178,N/A,8.00,N/A,KKR,57.42,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,KKR,39/3,173,N/A,7.80,N/A,KKR,51.86,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,KKR,43/3,166,N/A,7.17,N/A,SRH,55.96,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,KKR,49/3,165,N/A,7.00,N/A,SRH,57.07,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,KKR,53/4,164,N/A,6.62,N/A,SRH,58.16,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,KKR,66/4,170,N/A,7.33,N/A,SRH,51.51,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,KKR,77/4,188,N/A,7.70,N/A,KKR,67.87,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,KKR,91/4,203,N/A,8.27,N/A,KKR,80.48,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,KKR,105/4,206,N/A,8.75,N/A,KKR,82.49,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,KKR,113/5,195,N/A,8.69,N/A,KKR,74.28,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,KKR,119/6,185,N/A,8.50,N/A,KKR,64.87,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,KKR,123/6,175,N/A,8.20,N/A,KKR,54.1,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,KKR,141/6,185,N/A,8.81,N/A,KKR,64.87,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,KKR,159/6,193,N/A,9.35,N/A,KKR,72.54,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,KKR,174/6,198,N/A,9.67,N/A,KKR,76.75,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
19,KKR,200/6,214,N/A,10.53,N/A,KKR,87.03,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
20,KKR,208/7,208,N/A,10.40,N/A,KKR,83.73,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,SRH,12/0,N/A,197 from 114,12.00,10.37,KKR,80.63,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,SRH,17/0,N/A,192 from 108,8.50,10.67,KKR,82.97,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,SRH,27/0,N/A,182 from 102,9.00,10.71,KKR,81.48,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,SRH,40/0,N/A,169 from 96,10.00,10.56,KKR,78.24,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,SRH,58/0,N/A,151 from 90,11.60,10.07,KKR,59.97,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,SRH,65/1,N/A,144 from 84,10.83,10.29,KKR,58.84,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,SRH,67/1,N/A,142 from 78,9.57,10.92,KKR,72.48,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,SRH,77/2,N/A,132 from 72,9.62,11.00,KKR,84.91,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,SRH,85/2,N/A,124 from 66,9.44,11.27,KKR,85.98,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,SRH,99/2,N/A,110 from 60,9.90,11.00,KKR,70.89,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,SRH,105/2,N/A,104 from 54,9.55,11.56,KKR,74.65,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,SRH,108/3,N/A,101 from 48,9.00,12.62,KKR,91.06,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,SRH,111/4,N/A,98 from 42,8.54,14.00,KKR,97.2,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,SRH,115/4,N/A,94 from 36,8.21,15.67,KKR,98.54,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,SRH,128/4,N/A,81 from 30,8.53,16.20,KKR,97.68,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,SRH,133/4,N/A,76 from 24,8.31,19.00,KKR,99.15,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,SRH,149/5,N/A,60 from 18,8.76,20.00,KKR,99.27,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,SRH,170/5,N/A,39 from 12,9.44,19.50,KKR,95.52,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
19,SRH,196/5,N/A,13 from 6,10.32,13.00,SRH,81.95,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
