player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Bhuvneshwar Kumar,bowler,176,176,,,,181,27.23,7.56,21.6
Marco Jansen,bowler,21,21,,,,20,35.75,9.53,22.5
Washington Sundar,bowler,60,58,,,,37,35.81,7.54,28.4
T Natarajan,bowler,61,61,,,,67,29.38,8.83,19.9
Mayank Markande,bowler,37,37,,,,37,28.89,8.90,19.4
Umran Malik,bowler,26,26,,,,29,26.62,9.39,17.0
Aiden Markram,bowler,44,14,,,,2,86.00,8.52,60.5
