over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
12,DC,84/5,156,N/A,7.00,N/A,SRH,62.4,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
13,DC,91/5,158,N/A,7.00,N/A,SRH,60.21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
14,DC,97/5,157,N/A,6.93,N/A,SRH,61.31,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
15,DC,106/5,155,N/A,7.07,N/A,SRH,63.48,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
16,DC,113/5,153,N/A,7.06,N/A,SRH,65.6,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
17,DC,128/5,158,N/A,7.53,N/A,SRH,60.21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
18,DC,132/6,151,N/A,7.33,N/A,SRH,67.65,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
19,DC,138/7,147,N/A,7.26,N/A,SRH,71.56,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
20,DC,144/9,144,N/A,7.20,N/A,SRH,74.29,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
1,SRH,7/0,N/A,138 from 114,7.00,7.26,SRH,75.35,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
2,SRH,12/0,N/A,133 from 108,6.00,7.39,SRH,75.37,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
3,SRH,19/0,N/A,126 from 102,6.33,7.41,SRH,76.62,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
4,SRH,26/0,N/A,119 from 96,6.50,7.44,SRH,79.92,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
5,SRH,31/0,N/A,114 from 90,6.20,7.60,SRH,76.26,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
6,SRH,36/1,N/A,109 from 84,6.00,7.79,SRH,71.68,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
7,SRH,42/1,N/A,103 from 78,6.00,7.92,SRH,74.52,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
8,SRH,46/1,N/A,99 from 72,5.75,8.25,SRH,72.94,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
9,SRH,53/1,N/A,92 from 66,5.89,8.36,SRH,74.64,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
10,SRH,58/1,N/A,87 from 60,5.80,8.70,SRH,73.17,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
11,SRH,67/1,N/A,78 from 54,6.09,8.67,SRH,83.54,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
12,SRH,73/2,N/A,72 from 48,6.08,9.00,SRH,71.78,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
13,SRH,77/3,N/A,68 from 42,5.92,9.71,SRH,59.9,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
14,SRH,85/4,N/A,60 from 36,6.07,10.00,DC,50.05,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
15,SRH,89/5,N/A,56 from 30,5.93,11.20,DC,76.49,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
16,SRH,94/5,N/A,51 from 24,5.88,12.75,DC,87.02,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
17,SRH,107/5,N/A,38 from 18,6.29,12.67,DC,77.21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
18,SRH,122/5,N/A,23 from 12,6.78,11.50,SRH,51.22,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
19,SRH,132/6,N/A,13 from 6,6.95,13.00,SRH,58.39,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
