over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
11,KKR,114/2,N/A,N/A,10.36,N/A,KKR,100.0,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
1,SRH,3/1,177,N/A,3.00,N/A,KKR,52.38,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
2,SRH,6/2,170,N/A,3.00,N/A,KKR,59.79,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
3,SRH,15/2,165,N/A,5.00,N/A,KKR,64.79,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
4,SRH,21/2,165,N/A,5.25,N/A,KKR,64.79,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
5,SRH,23/3,157,N/A,4.60,N/A,KKR,72.06,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
6,SRH,40/3,176,N/A,6.67,N/A,KKR,53.45,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
7,SRH,47/4,173,N/A,6.71,N/A,KKR,56.66,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
8,SRH,51/4,172,N/A,6.38,N/A,KKR,57.71,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
9,SRH,58/4,162,N/A,6.44,N/A,KKR,67.63,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
10,SRH,61/4,150,N/A,6.10,N/A,KKR,77.56,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
11,SRH,70/5,151,N/A,6.36,N/A,KKR,76.83,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
12,SRH,72/6,144,N/A,6.00,N/A,KKR,81.61,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
13,SRH,82/7,133,N/A,6.31,N/A,KKR,87.49,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
14,SRH,90/7,143,N/A,6.43,N/A,KKR,82.22,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
15,SRH,90/8,120,N/A,6.00,N/A,KKR,92.27,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
16,SRH,98/8,130,N/A,6.12,N/A,KKR,88.78,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
17,SRH,108/8,136,N/A,6.35,N/A,KKR,86.07,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
18,SRH,113/9,132,N/A,6.28,N/A,KKR,87.93,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
1,KKR,5/0,N/A,109 from 114,5.00,5.74,KKR,94.53,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
2,KKR,17/1,N/A,97 from 108,8.50,5.39,KKR,94.5,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
3,KKR,37/1,N/A,77 from 102,12.33,4.53,KKR,97.67,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
4,KKR,46/1,N/A,68 from 96,11.50,4.25,KKR,98.39,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
5,KKR,52/1,N/A,62 from 90,10.40,4.13,KKR,98.9,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
6,KKR,72/1,N/A,42 from 84,12.00,3.00,KKR,99.61,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
7,KKR,84/1,N/A,30 from 78,12.00,2.31,KKR,99.84,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
8,KKR,93/1,N/A,21 from 72,11.62,1.75,KKR,99.91,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
9,KKR,106/2,N/A,8 from 66,11.78,0.73,KKR,99.94,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
10,KKR,111/2,N/A,3 from 60,11.10,0.30,KKR,99.95,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
