over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 11 • KKR 114/2,KKR won by 8 wickets (with 57 balls remaining),KKR 100%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • SRH 3/1,Abhishek Sharma b Starc 2 (5b 0x4 0x6 3m) SR: 40;W;Live Forecast: SRH 177,KKR 52.38%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • SRH 6/2,Travis Head c †Rahmanullah Gurbaz b Arora 0 (1b 0x4 0x6 11m) SR: 0;W;Live Forecast: SRH 170,KKR 59.79%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • SRH 15/2,Live Forecast: SRH 165,KKR 64.79%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • SRH 21/2,Live Forecast: SRH 165,KKR 64.79%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • SRH 23/3,Rahul Tripathi c Ramandeep Singh b Starc 9 (13b 1x4 0x6 21m) SR: 69.23;W;Live Forecast: SRH 157,KKR 72.06%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • SRH 40/3,Live Forecast: SRH 176,KKR 53.45%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • SRH 47/4,Nitish Kumar Reddy c †Rahmanullah Gurbaz b Harshit Rana 13 (10b 1x4 1x6 14m) SR: 130;W;Live Forecast: SRH 173,KKR 56.66%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • SRH 51/4,Live Forecast: SRH 172,KKR 57.71%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • SRH 58/4,Live Forecast: SRH 162,KKR 67.63%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • SRH 61/4,Live Forecast: SRH 150,KKR 77.56%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • SRH 70/5,Aiden Markram c Starc b Russell 20 (23b 3x4 0x6 41m) SR: 86.95;W;Live Forecast: SRH 151,KKR 76.83%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • SRH 72/6,Shahbaz Ahmed c Narine b Varun 8 (7b 0x4 1x6 5m) SR: 114.28;W;Live Forecast: SRH 144,KKR 81.61%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • SRH 82/7,Abdul Samad c †Rahmanullah Gurbaz b Russell 4 (4b 0x4 0x6 3m) SR: 100;W;Live Forecast: SRH 133,KKR 87.49%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • SRH 90/7,Live Forecast: SRH 143,KKR 82.22%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • SRH 90/8,Heinrich Klaasen b Harshit Rana 16 (17b 1x4 0x6 32m) SR: 94.11;W;Live Forecast: SRH 120,KKR 92.27%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • SRH 98/8,Live Forecast: SRH 130,KKR 88.78%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • SRH 108/8,Live Forecast: SRH 136,KKR 86.07%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • SRH 113/9,Jaydev Unadkat lbw b Narine 4 (11b 0x4 0x6 16m) SR: 36.36;W;Live Forecast: SRH 132,KKR 87.93%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Current Over 19 • SRH 113/10,Pat Cummins c Starc b Russell 24 (19b 2x4 1x6 28m) SR: 126.31;W;Live Forecast: SRH 113,KKR 94.09%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • KKR 5/0,KKR needed 109 runs from 114 balls,KKR 94.53%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • KKR 17/1,Sunil Narine c Shahbaz Ahmed b Cummins 6 (2b 0x4 1x6 6m) SR: 300;W;KKR needed 97 runs from 108 balls,KKR 94.5%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • KKR 37/1,KKR needed 77 runs from 102 balls,KKR 97.67%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • KKR 46/1,KKR needed 68 runs from 96 balls,KKR 98.39%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • KKR 52/1,KKR needed 62 runs from 90 balls,KKR 98.9%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • KKR 72/1,KKR needed 42 runs from 84 balls,KKR 99.61%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
