over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 3 • RCB 46/0,RCB needed 102 runs from 102 balls,RCB 95.17%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • RCB 64/0,RCB needed 84 runs from 96 balls,RCB 97.62%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • RCB 78/0,RCB needed 70 runs from 90 balls,RCB 98.84%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • RCB 92/1,Faf du Plessis c Shahrukh Khan b Little 64 (23b 10x4 3x6 28m) SR: 278.26;W;RCB needed 56 runs from 84 balls,RCB 99.04%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • RCB 100/2,Will Jacks c Shahrukh Khan b Noor Ahmad 1 (3b 0x4 0x6 4m) SR: 33.33;W;RCB needed 48 runs from 78 balls,RCB 99.03%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • RCB 107/4,Rajat Patidar c Miller b Little 2 (3b 0x4 0x6 3m) SR: 66.66;W;Glenn Maxwell c Miller b Little 4 (3b 1x4 0x6 2m) SR: 133.33;W;RCB needed 41 runs from 72 balls,RCB 97.9%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • RCB 108/4,RCB needed 40 runs from 66 balls,RCB 97.89%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • RCB 112/5,Cameron Green c Shahrukh Khan b Little 1 (2b 0x4 0x6 6m) SR: 50;W;RCB needed 36 runs from 60 balls,RCB 96.35%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • RCB 117/6,Virat Kohli c †Saha b Noor Ahmad 42 (27b 2x4 4x6 52m) SR: 155.55;W;RCB needed 31 runs from 54 balls,RCB 89.04%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RCB 133/6,RCB needed 15 runs from 48 balls,RCB 97.92%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • RCB 143/6,RCB needed 5 runs from 42 balls,RCB 99.33%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
