over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
19,KKR,147/4,N/A,N/A,7.74,N/A,KKR,100.0,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
1,CSK,9/0,172,N/A,9.00,N/A,CSK,50.56,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
2,CSK,17/0,172,N/A,8.50,N/A,CSK,50.56,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
3,CSK,25/0,171,N/A,8.33,N/A,KKR,50.57,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
4,CSK,37/1,181,N/A,9.25,N/A,CSK,60.59,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
5,CSK,48/1,188,N/A,9.60,N/A,CSK,67.88,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
6,CSK,52/1,188,N/A,8.67,N/A,CSK,67.88,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
7,CSK,57/1,171,N/A,8.14,N/A,KKR,50.57,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
8,CSK,61/2,167,N/A,7.62,N/A,KKR,55.05,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
9,CSK,65/2,162,N/A,7.22,N/A,KKR,60.52,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
10,CSK,68/3,159,N/A,6.80,N/A,KKR,63.67,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
11,CSK,72/5,154,N/A,6.55,N/A,KKR,68.65,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
12,CSK,81/5,156,N/A,6.75,N/A,KKR,66.71,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
13,CSK,83/5,149,N/A,6.38,N/A,KKR,73.21,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
14,CSK,87/5,146,N/A,6.21,N/A,KKR,75.73,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
