batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
CSK,19,19.1,9,0,1,1,2,Dhoni,Dube,50,33,1,3,Jadeja,19,22,0,1,Arora,3.0,0,23,0,Thakur,3.0,0,15,1
CSK,18,18.1,5,0,2,0,1,Dube,Dube,45,29,1,3,Jadeja,17,20,0,1,Thakur,2.0,0,10,1,Varun,4.0,0,36,2
CSK,17,17.1,15,1,0,0,1,Dube,Dube,33,26,1,2,Jadeja,15,17,0,1,Varun,3.0,0,22,2,Suyash Sharma,3.0,0,29,0
CSK,16,16.1,16,2,2,0,1,Jadeja,Dube,25,23,1,1,Jadeja,7,13,0,0,Suyash Sharma,2.0,0,14,0,Thakur,2.0,0,10,1
CSK,15,15.1,7,1,2,0,0,Dube,Dube,22,19,1,1,Jadeja,6,11,0,0,Thakur,1.0,0,7,1,Varun,3.0,0,21,2
CSK,14,14.1,5,0,1,0,0,Jadeja,Dube,16,16,0,1,Jadeja,4,8,0,0,Varun,2.0,0,17,2,Suyash Sharma,2.0,0,13,0
CSK,13,13.1,4,0,2,0,0,Jadeja,Dube,13,13,0,1,Jadeja,3,5,0,0,Suyash Sharma,1.0,0,10,0,Narine,4.0,0,15,2
CSK,12,12.1,2,0,4,0,0,Jadeja,Dube,12,11,0,1,Jadeja,1,1,0,0,Narine,3.0,0,13,2,Suyash Sharma,1.0,0,9,0
CSK,11,11.1,9,1,2,0,0,Dube,Dube,4,6,0,0,,0,0,0,0,Suyash Sharma,0,0,0,0,Narine,3.0,0,13,2
CSK,10,10.1,4,0,1,2,0,Moeen Ali,Dube,1,2,0,0,,0,0,0,0,Narine,2.0,0,9,1,Thakur,1.0,0,3,1
CSK,9,9.1,3,0,2,1,0,Dube,Conway,30,26,3,0,Rayudu,3,5,0,0,Thakur,0,0,1,0,Narine,2.0,0,9,0
CSK,8,8.1,4,0,2,0,0,Rayudu,Conway,29,25,3,0,,0,0,0,0,Narine,1.0,0,6,0,Varun,2.0,0,16,2
CSK,7,7.1,4,0,2,1,0,Rahane,Conway,25,21,3,0,Rahane,16,9,1,1,Varun,1.0,0,13,1,Narine,1.0,0,5,0
CSK,6,6.1,5,0,1,0,0,Rahane,Conway,23,18,3,0,Rahane,13,6,1,1,Narine,0,0,1,0,Arora,3.0,0,21,0
CSK,5,5.1,4,0,3,0,0,Conway,Conway,22,14,3,0,Rahane,11,4,1,1,Arora,2.0,0,19,0,Harshit Rana,2.0,0,19,0
CSK,4,4.1,11,2,3,0,0,Rahane,Conway,19,11,3,0,Rahane,1,1,0,0,Harshit Rana,1.0,0,8,0,Varun,1.0,0,12,1
CSK,3,3.1,12,2,0,1,0,Conway,Gaikwad,15,11,2,0,Conway,14,8,2,0,Varun,0,0,4,0,Arora,2.0,0,17,0
CSK,2,2.1,8,1,1,0,0,Conway,Gaikwad,9,7,1,0,Conway,9,6,1,0,Arora,1.0,0,10,0,Harshit Rana,1.0,0,8,0
CSK,1,1.1,8,1,2,0,0,Gaikwad,Gaikwad,6,4,1,0,Conway,3,3,0,0,Harshit Rana,0,0,0,0,Arora,1.0,0,9,0
CSK,0,0.1,9,1,1,0,0,Conway,Gaikwad,1,1,0,0,,0,0,0,0,Arora,0,0,1,0,,0,0,0,0
