innings_num,batting_team,over_number,ball_number,total_score,total_wickets,boundaries,dot_balls,wickets,extras,favored_team,win_percentage,current_run_rate,required_run_rate,striker_batsman,toss_winner,toss_decision,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken,venue,matches_played,average_runs_per_wicket,average_runs_per_over,batsman1_historical_average,batsman1_historical_strike_rate,batsman2_historical_average,batsman2_historical_strike_rate,bowler1_historical_average,bowler1_historical_economy,bowler1_historical_strike_rate,bowler2_historical_average,bowler2_historical_economy,bowler2_historical_strike_rate,powerplay,middle_overs,death_overs,projected_score,pressure_index,model_win_probability
1,RR,0,3,4,1,0,0,1,0,,0,8.0,0,Sanju Samson,CSK,field first,Sanju Samson,0,0,0,0,Unknown,0,0,0,0,Khaleel Ahmed,0.3,0,4,1,Unknown,0,0,0,0,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,31.18,138.86,0,0,24.8,8.81,16.8,0,0,0,1,0,0,160,0,0.51
1,RR,0,4,4,1,0,1,0,0,,0,6.0,0,Sanju Samson,CSK,field first,Sanju Samson,0,0,0,0,Unknown,0,0,0,0,Khaleel Ahmed,0.4,0,4,1,Unknown,0,0,0,0,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,31.18,138.86,0,0,24.8,8.81,16.8,0,0,0,1,0,0,120,0,0.58
1,RR,0,5,8,1,1,0,0,0,,0,9.6,0,Nitish Rana,CSK,field first,Nitish Rana,4,2,1,0,Sanju Samson,0,0,0,0,Khaleel Ahmed,0.5,0,8,1,Unknown,0,0,0,0,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,28.46,135.05,31.18,138.86,24.8,8.81,16.8,0,0,0,1,0,0,192,0,0.67
1,RR,0,6,9,1,0,0,0,1,,0,9.0,0,Nitish Rana,CSK,field first,Nitish Rana,4,3,1,0,Sanju Samson,0,0,0,0,Khaleel Ahmed,0.6,0,8,1,Unknown,0,0,0,0,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,28.46,135.05,31.18,138.86,24.8,8.81,16.8,0,0,0,1,0,0,180,0,0.71
1,RR,1,1,10,1,0,0,0,0,CSK,56.35,8.57,0,Sanju Samson,CSK,field first,Sanju Samson,0,0,0,0,Nitish Rana,5,4,1,0,Jamie Overton,0.1,0,1,0,Khaleel Ahmed,1.0,0,8,1,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,31.18,138.86,28.46,135.05,0,0,0,24.8,8.81,16.8,9.0,1.0,1,0,0,171,0,0.54
1,RR,1,2,11,1,0,0,0,0,CSK,56.35,8.25,0,Sanju Samson,CSK,field first,Sanju Samson,1,1,0,0,Nitish Rana,5,4,1,0,Jamie Overton,0.2,0,2,0,Khaleel Ahmed,1.0,0,8,1,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,31.18,138.86,28.46,135.05,0,0,0,24.8,8.81,16.8,9.0,1.0,1,0,0,165,0,0.56
1,RR,1,3,15,1,1,0,0,0,CSK,55.16,10.0,0,Nitish Rana,CSK,field first,Nitish Rana,9,5,2,0,Sanju Samson,1,1,0,0,Jamie Overton,0.3,0,6,0,Khaleel Ahmed,1.0,0,8,1,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,28.46,135.05,31.18,138.86,0,0,0,24.8,8.81,16.8,9.0,1.0,1,0,0,200,0,0.64
1,RR,1,4,17,1,0,0,0,0,CSK,55.16,10.2,0,Nitish Rana,CSK,field first,Nitish Rana,11,6,2,0,Sanju Samson,1,1,0,0,Jamie Overton,0.4,0,8,0,Khaleel Ahmed,1.0,0,8,1,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,28.46,135.05,31.18,138.86,0,0,0,24.8,8.81,16.8,9.0,1.0,1,0,0,204,0,0.64
1,RR,1,5,23,1,1,0,0,0,RR,51.15,12.54,0,Nitish Rana,CSK,field first,Nitish Rana,17,7,2,1,Sanju Samson,1,1,0,0,Jamie Overton,0.5,0,14,0,Khaleel Ahmed,1.0,0,8,1,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,28.46,135.05,31.18,138.86,0,0,0,24.8,8.81,16.8,9.0,1.0,1,0,0,251,0,0.67
1,RR,1,6,23,1,0,1,0,0,RR,50.15,11.5,0,Sanju Samson,CSK,field first,Sanju Samson,1,1,0,0,Nitish Rana,17,8,2,1,Jamie Overton,1.0,0,14,0,Khaleel Ahmed,1.0,0,8,1,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,31.18,138.86,28.46,135.05,0,0,0,24.8,8.81,16.8,9.0,1.0,1,0,0,230,0,0.59
1,RR,2,1,23,1,0,1,0,0,CSK,51.85,10.61,0,Sanju Samson,CSK,field first,Sanju Samson,1,2,0,0,Nitish Rana,17,8,2,1,Khaleel Ahmed,1.1,0,8,1,Jamie Overton,1.0,0,14,0,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,31.18,138.86,28.46,135.05,24.8,8.81,16.8,0,0,0,11.5,1.0,1,0,0,212,0,0.63
1,RR,2,2,24,1,0,0,0,0,CSK,52.8,10.28,0,Nitish Rana,CSK,field first,Nitish Rana,17,8,2,1,Sanju Samson,2,3,0,0,Khaleel Ahmed,1.2,0,9,1,Jamie Overton,1.0,0,14,0,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,28.46,135.05,31.18,138.86,24.8,8.81,16.8,0,0,0,11.5,1.0,1,0,0,206,0,0.72
1,RR,2,3,25,1,0,0,0,0,CSK,53.74,10.0,0,Sanju Samson,CSK,field first,Sanju Samson,2,3,0,0,Nitish Rana,18,9,2,1,Khaleel Ahmed,1.3,0,10,1,Jamie Overton,1.0,0,14,0,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,31.18,138.86,28.46,135.05,24.8,8.81,16.8,0,0,0,11.5,1.0,1,0,0,200,0,0.64
1,RR,2,4,25,1,0,1,0,0,CSK,55.7,9.37,0,Sanju Samson,CSK,field first,Sanju Samson,2,4,0,0,Nitish Rana,18,9,2,1,Khaleel Ahmed,1.4,0,10,1,Jamie Overton,1.0,0,14,0,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,31.18,138.86,28.46,135.05,24.8,8.81,16.8,0,0,0,11.5,1.0,1,0,0,187,0,0.64
1,RR,2,5,25,1,0,1,0,0,CSK,57.64,8.82,0,Sanju Samson,CSK,field first,Sanju Samson,2,5,0,0,Nitish Rana,18,9,2,1,Khaleel Ahmed,1.5,0,10,1,Jamie Overton,1.0,0,14,0,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,31.18,138.86,28.46,135.05,24.8,8.81,16.8,0,0,0,11.5,1.0,1,0,0,176,0,0.63
1,RR,2,6,29,1,1,0,0,0,CSK,57.64,9.66,0,Sanju Samson,CSK,field first,Sanju Samson,6,6,1,0,Nitish Rana,18,9,2,1,Khaleel Ahmed,1.6,0,14,1,Jamie Overton,1.0,0,14,0,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,31.18,138.86,28.46,135.05,24.8,8.81,16.8,0,0,0,11.5,1.0,1,0,0,193,0,0.67
1,RR,3,1,33,1,1,0,0,0,CSK,51.42,10.42,0,Nitish Rana,CSK,field first,Nitish Rana,22,10,3,1,Sanju Samson,6,6,1,0,Jamie Overton,1.1,0,18,0,Khaleel Ahmed,2.0,0,14,1,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,28.46,135.05,31.18,138.86,0,0,0,24.8,8.81,16.8,9.67,1.0,1,0,0,208,0,0.6
1,RR,3,2,33,1,0,1,0,0,CSK,51.42,9.9,0,Nitish Rana,CSK,field first,Nitish Rana,22,11,3,1,Sanju Samson,6,6,1,0,Jamie Overton,1.2,0,18,0,Khaleel Ahmed,2.0,0,14,1,"Barsapara Cricket Stadium, Guwahati",20,27.02,7.87,28.46,135.05,31.18,138.86,0,0,0,24.8,8.81,16.8,9.67,1.0,1,0,0,198,0,0.62
