player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Nuwan Thushara,bowler,7,7,,,,8,32.12,9.88,19.5
Arjun Tendulkar,bowler,5,5,,,,3,38.00,9.36,24.3
Anshul Kamboj,bowler,3,3,,,,2,57.00,11.40,30.0
Piyush Chawla,bowler,192,191,,,,192,26.60,7.96,20.0
Nehal Wadhera,bowler,20,1,,,,0,-,6.50,-
Hardik Pandya,bowler,137,93,,,,64,33.59,9.09,22.1
Naman Dhir,bowler,7,3,,,,0,-,11.78,-
Romario Shepherd,bowler,10,8,,,,4,64.25,12.23,31.5
