over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 16 • GT 137/4,Live Forecast: GT 180,GT 62.93%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • GT 150/4,Live Forecast: GT 183,GT 66.12%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • GT 172/4,Live Forecast: GT 195,GT 77.29%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • GT 191/5,Abhinav Manohar c Behrendorff b Meredith 42 (21b 3x4 3x6 30m) SR: 200;W;Live Forecast: GT 204,GT 83.77%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 20 • GT 207/6,David Miller c Yadav b Behrendorff 46 (22b 2x4 4x6 47m) SR: 209.09;W;Live Forecast: GT 207,GT 85.56%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • MI 2/0,MI needed 206 runs from 114 balls,GT 88.64%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • MI 4/1,Rohit Sharma c & b Pandya 2 (8b 0x4 0x6 10m) SR: 25;W;MI needed 204 runs from 108 balls,GT 93.26%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • MI 6/1,MI needed 202 runs from 102 balls,GT 95.59%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • MI 18/1,MI needed 190 runs from 96 balls,GT 94.46%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • MI 26/1,MI needed 182 runs from 90 balls,GT 94.14%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • MI 29/1,MI needed 179 runs from 84 balls,GT 95.62%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • MI 42/1,MI needed 166 runs from 78 balls,GT 91.58%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • MI 45/3,Ishan Kishan c Little b Rashid Khan 13 (21b 1x4 0x6 35m) SR: 61.9;W;Tilak Varma lbw b Rashid Khan 2 (3b 0x4 0x6 6m) SR: 66.66;W;MI needed 163 runs from 72 balls,GT 96.59%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • MI 53/3,MI needed 155 runs from 66 balls,GT 96.52%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • MI 58/3,MI needed 150 runs from 60 balls,GT 98.87%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • MI 59/5,Cameron Green b Noor Ahmad 33 (26b 0x4 3x6 43m) SR: 126.92;W;Tim David c Manohar b Noor Ahmad 0 (2b 0x4 0x6 3m) SR: 0;W;MI needed 149 runs from 54 balls,GT 99.88%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • MI 75/5,MI needed 133 runs from 48 balls,GT 99.82%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • MI 90/6,Suryakumar Yadav c & b Noor Ahmad 23 (12b 3x4 1x6 27m) SR: 191.66;W;MI needed 118 runs from 42 balls,GT 99.89%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • MI 99/6,MI needed 109 runs from 36 balls,GT 99.91%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • MI 112/6,MI needed 96 runs from 30 balls,GT 99.86%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • MI 129/6,MI needed 79 runs from 24 balls,GT 99.78%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • MI 135/6,MI needed 73 runs from 18 balls,GT 99.95%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • MI 139/8,Piyush Chawla run out (†Saha/Sharma) 18 (12b 1x4 1x6 22m) SR: 150;W;Nehal Wadhera c Mohammed Shami b Sharma 40 (21b 3x4 3x6 38m) SR: 190.47;W;MI needed 69 runs from 12 balls,GT 99.99%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • MI 144/8,MI needed 64 runs from 6 balls,GT 99.99%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
