player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Arshad Khan,bowler,10,10,,,,6,50.66,12.49,24.3
Naveen-ul-Haq,bowler,18,17,,,,25,23.64,9.16,15.4
Yash Thakur,bowler,19,19,,,,24,28.79,10.26,16.8
Krunal Pandya,bowler,127,117,,,,76,34.28,7.36,27.9
Ravi Bishnoi,bowler,66,65,,,,63,29.14,7.80,22.3
Marcus Stoinis,bowler,96,62,,,,43,29.62,9.51,18.6
