batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
DC,18,18.1,6,1,0,0,0,Stubbs,Stubbs,15,9,0,1,Hope,11,10,1,0,Arshad Khan,3.0,0,34,0,Thakur,4.0,0,31,1
DC,17,17.6,0,0,1,0,0,Hope,Stubbs,9,8,0,0,Hope,11,10,1,0,Thakur,4.0,0,31,1,Krunal,3.0,0,45,0
DC,17,17.5,1,0,0,0,0,Stubbs,Stubbs,9,8,0,0,Hope,11,9,1,0,Thakur,3.0,0,31,1,Krunal,3.0,0,45,0
DC,17,17.4,2,0,0,0,0,Stubbs,Stubbs,8,7,0,0,Hope,11,9,1,0,Thakur,3.0,0,30,1,Krunal,3.0,0,45,0
DC,17,17.3,1,0,0,0,0,Hope,Stubbs,6,6,0,0,Hope,11,9,1,0,Thakur,3.0,0,28,1,Krunal,3.0,0,45,0
DC,17,17.2,2,0,0,0,0,Hope,Stubbs,6,6,0,0,Hope,10,8,1,0,Thakur,3.0,0,27,1,Krunal,3.0,0,45,0
DC,17,17.1,0,0,1,0,0,Hope,Stubbs,6,6,0,0,Hope,8,7,1,0,Thakur,3.0,0,25,1,Krunal,3.0,0,45,0
DC,16,16.6,2,0,0,0,0,Stubbs,Stubbs,6,6,0,0,Hope,8,6,1,0,Krunal,3.0,0,45,0,Ravi Bishnoi,4.0,0,25,2
DC,16,16.5,1,0,0,0,0,Hope,Stubbs,4,5,0,0,Hope,8,6,1,0,Krunal,2.0,0,43,0,Ravi Bishnoi,4.0,0,25,2
DC,16,16.4,1,0,0,0,0,Stubbs,Stubbs,4,5,0,0,Hope,7,5,1,0,Krunal,2.0,0,42,0,Ravi Bishnoi,4.0,0,25,2
DC,16,16.3,1,0,0,0,0,Hope,Stubbs,3,4,0,0,Hope,7,5,1,0,Krunal,2.0,0,41,0,Ravi Bishnoi,4.0,0,25,2
DC,16,16.2,2,0,0,0,0,Hope,Stubbs,3,4,0,0,Hope,6,4,1,0,Krunal,2.0,0,40,0,Ravi Bishnoi,4.0,0,25,2
DC,16,16.1,1,0,0,0,0,Stubbs,Stubbs,3,4,0,0,Hope,4,3,1,0,Krunal,2.0,0,38,0,Ravi Bishnoi,4.0,0,25,2
DC,15,15.6,0,0,1,0,0,Hope,Stubbs,2,3,0,0,Hope,4,3,1,0,Ravi Bishnoi,4.0,0,25,2,Haq,3.0,0,24,1
DC,15,15.5,0,0,1,0,0,Hope,Stubbs,2,3,0,0,Hope,4,2,1,0,Ravi Bishnoi,3.0,0,25,2,Haq,3.0,0,24,1
DC,15,15.4,4,1,0,0,0,Hope,Stubbs,2,3,0,0,Hope,4,1,1,0,Ravi Bishnoi,3.0,0,25,2,Haq,3.0,0,24,1
DC,15,15.3,0,0,0,1,0,Pant,Stubbs,2,3,0,0,,0,0,0,0,Ravi Bishnoi,3.0,0,21,2,Haq,3.0,0,24,1
DC,15,15.2,1,0,0,0,0,Stubbs,Pant,41,23,4,2,Stubbs,2,3,0,0,Ravi Bishnoi,3.0,0,21,1,Haq,3.0,0,24,1
DC,15,15.1,0,0,1,0,0,Stubbs,Pant,41,23,4,2,Stubbs,1,2,0,0,Ravi Bishnoi,3.0,0,20,1,Haq,3.0,0,24,1
DC,14,14.6,4,1,0,0,0,Pant,Pant,41,23,4,2,Stubbs,1,1,0,0,Haq,3.0,0,24,1,Thakur,3.0,0,25,1
DC,14,14.5,1,0,0,0,0,Stubbs,Pant,37,22,3,2,Stubbs,1,1,0,0,Haq,2.0,0,20,1,Thakur,3.0,0,25,1
DC,14,14.4,0,0,0,1,0,J Fraser,Pant,37,22,3,2,,0,0,0,0,Haq,2.0,0,19,1,Thakur,3.0,0,25,1
DC,14,14.3,2,0,0,0,0,J Fraser,J Fraser,63,34,2,5,Pant,37,22,3,2,Haq,2.0,0,19,0,Thakur,3.0,0,25,1
DC,14,14.2,1,0,0,0,0,Pant,J Fraser,61,33,2,5,Pant,37,22,3,2,Haq,2.0,0,17,0,Thakur,3.0,0,25,1
DC,14,14.1,1,0,0,0,0,J Fraser,J Fraser,61,33,2,5,Pant,36,21,3,2,Haq,2.0,0,16,0,Thakur,3.0,0,25,1
DC,13,13.6,0,0,1,0,0,Pant,J Fraser,60,32,2,5,Pant,36,21,3,2,Thakur,3.0,0,25,1,Krunal,2.0,0,37,0
DC,13,13.5,6,1,0,0,0,Pant,J Fraser,60,32,2,5,Pant,36,20,3,2,Thakur,2.0,0,25,1,Krunal,2.0,0,37,0
DC,13,13.4,1,0,0,0,0,J Fraser,J Fraser,60,32,2,5,Pant,30,19,3,1,Thakur,2.0,0,19,1,Krunal,2.0,0,37,0
DC,13,13.3,1,0,0,0,0,Pant,J Fraser,59,31,2,5,Pant,30,19,3,1,Thakur,2.0,0,18,1,Krunal,2.0,0,37,0
DC,13,13.2,3,0,0,0,0,J Fraser,J Fraser,59,31,2,5,Pant,29,18,3,1,Thakur,2.0,0,17,1,Krunal,2.0,0,37,0
DC,13,13.1,4,1,0,0,0,J Fraser,J Fraser,56,30,2,5,Pant,29,18,3,1,Thakur,2.0,0,14,1,Krunal,2.0,0,37,0
DC,12,12.6,1,0,0,0,0,J Fraser,J Fraser,52,29,1,5,Pant,29,18,3,1,Krunal,2.0,0,37,0,Stoinis,1.0,0,10,0
DC,12,12.5,0,0,1,0,0,J Fraser,J Fraser,51,28,1,5,Pant,29,18,3,1,Krunal,1.0,0,36,0,Stoinis,1.0,0,10,0
DC,12,12.4,0,0,1,0,0,J Fraser,J Fraser,51,27,1,5,Pant,29,18,3,1,Krunal,1.0,0,36,0,Stoinis,1.0,0,10,0
DC,12,12.4,1,0,0,0,1,J Fraser,J Fraser,51,26,1,5,Pant,29,18,3,1,Krunal,1.0,0,36,0,Stoinis,1.0,0,10,0
DC,12,12.3,6,1,0,0,0,J Fraser,J Fraser,50,26,1,5,Pant,29,18,3,1,Krunal,1.0,0,35,0,Stoinis,1.0,0,10,0
DC,12,12.2,6,1,0,0,0,J Fraser,J Fraser,44,25,1,4,Pant,29,18,3,1,Krunal,1.0,0,29,0,Stoinis,1.0,0,10,0
DC,12,12.1,6,1,0,0,0,J Fraser,J Fraser,38,24,1,3,Pant,29,18,3,1,Krunal,1.0,0,23,0,Stoinis,1.0,0,10,0
DC,12,12.1,1,0,0,0,1,J Fraser,J Fraser,32,23,1,2,Pant,29,18,3,1,Krunal,1.0,0,17,0,Stoinis,1.0,0,10,0
DC,11,11.6,4,1,0,0,0,Pant,J Fraser,31,23,1,2,Pant,29,18,3,1,Stoinis,1.0,0,10,0,Ravi Bishnoi,3.0,0,20,1
DC,11,11.5,0,0,1,0,0,Pant,J Fraser,31,23,1,2,Pant,25,17,2,1,Stoinis,0,0,6,0,Ravi Bishnoi,3.0,0,20,1
DC,11,11.4,4,1,0,0,0,Pant,J Fraser,31,23,1,2,Pant,25,16,2,1,Stoinis,0,0,6,0,Ravi Bishnoi,3.0,0,20,1
DC,11,11.3,1,0,0,0,0,J Fraser,J Fraser,31,23,1,2,Pant,21,15,1,1,Stoinis,0,0,2,0,Ravi Bishnoi,3.0,0,20,1
DC,11,11.2,0,0,1,0,0,J Fraser,J Fraser,30,22,1,2,Pant,21,15,1,1,Stoinis,0,0,1,0,Ravi Bishnoi,3.0,0,20,1
