batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
LSG,19,19.6,1,0,0,0,0,Pooran,Pooran,41,21,1,5,,0,0,0,0,Siraj,4.0,0,47,1,Topley,4.0,0,39,1
LSG,19,19.5,6,1,0,0,0,Pooran,Pooran,40,20,1,5,,0,0,0,0,Siraj,3.0,0,46,1,Topley,4.0,0,39,1
LSG,19,19.4,6,1,0,0,0,Pooran,Pooran,34,19,1,4,,0,0,0,0,Siraj,3.0,0,40,1,Topley,4.0,0,39,1
LSG,19,19.3,0,0,1,0,0,Pooran,Pooran,28,18,1,3,,0,0,0,0,Siraj,3.0,0,34,1,Topley,4.0,0,39,1
LSG,19,19.2,0,0,1,0,0,Pooran,Pooran,28,17,1,3,,0,0,0,0,Siraj,3.0,0,34,1,Topley,4.0,0,39,1
LSG,19,19.1,0,0,1,0,0,Pooran,Pooran,28,16,1,3,,0,0,0,0,Siraj,3.0,0,34,1,Topley,4.0,0,39,1
LSG,18,18.6,1,0,0,0,0,Pooran,Pooran,28,15,1,3,,0,0,0,0,Topley,4.0,0,39,1,Yash Dayal,4.0,0,24,1
LSG,18,18.5,0,0,1,0,0,Pooran,Pooran,27,14,1,3,,0,0,0,0,Topley,3.0,0,38,1,Yash Dayal,4.0,0,24,1
LSG,18,18.4,6,1,0,0,0,Pooran,Pooran,27,13,1,3,,0,0,0,0,Topley,3.0,0,38,1,Yash Dayal,4.0,0,24,1
LSG,18,18.3,6,1,0,0,0,Pooran,Pooran,21,12,1,2,,0,0,0,0,Topley,3.0,0,32,1,Yash Dayal,4.0,0,24,1
LSG,18,18.2,6,1,0,0,0,Pooran,Pooran,15,11,1,1,,0,0,0,0,Topley,3.0,0,26,1,Yash Dayal,4.0,0,24,1
LSG,18,18.2,1,0,0,0,1,Pooran,Pooran,9,10,1,0,,0,0,0,0,Topley,3.0,0,20,1,Yash Dayal,4.0,0,24,1
LSG,18,18.1,0,0,1,0,0,Pooran,Pooran,8,10,1,0,,0,0,0,0,Topley,3.0,0,19,1,Yash Dayal,4.0,0,24,1
LSG,17,17.6,0,0,0,1,0,Badoni,Pooran,8,9,1,0,,0,0,0,0,Yash Dayal,4.0,0,24,1,Topley,3.0,0,19,1
LSG,17,17.5,1,0,0,0,0,Pooran,Pooran,8,9,1,0,Badoni,0,2,0,0,Yash Dayal,3.0,0,24,0,Topley,3.0,0,19,1
LSG,17,17.4,0,0,1,0,0,Pooran,Pooran,7,8,1,0,Badoni,0,2,0,0,Yash Dayal,3.0,0,23,0,Topley,3.0,0,19,1
LSG,17,17.3,0,0,1,0,0,Pooran,Pooran,7,7,1,0,Badoni,0,2,0,0,Yash Dayal,3.0,0,23,0,Topley,3.0,0,19,1
LSG,17,17.2,0,0,1,0,0,Pooran,Pooran,7,6,1,0,Badoni,0,2,0,0,Yash Dayal,3.0,0,23,0,Topley,3.0,0,19,1
LSG,17,17.1,4,1,0,0,0,Pooran,Pooran,7,5,1,0,Badoni,0,2,0,0,Yash Dayal,3.0,0,23,0,Topley,3.0,0,19,1
LSG,16,16.6,0,0,1,0,0,Badoni,Pooran,3,4,0,0,Badoni,0,2,0,0,Topley,3.0,0,19,1,Siraj,3.0,0,34,1
LSG,16,16.5,0,0,1,0,0,Badoni,Pooran,3,4,0,0,Badoni,0,1,0,0,Topley,2.0,0,19,1,Siraj,3.0,0,34,1
LSG,16,16.4,0,0,0,1,0,de Kock,Pooran,3,4,0,0,,0,0,0,0,Topley,2.0,0,19,1,Siraj,3.0,0,34,1
LSG,16,16.3,1,0,0,0,0,Pooran,de Kock,86,55,8,5,Pooran,3,4,0,0,Topley,2.0,0,19,0,Siraj,3.0,0,34,1
LSG,16,16.2,1,0,0,0,0,de Kock,de Kock,86,55,8,5,Pooran,2,3,0,0,Topley,2.0,0,18,0,Siraj,3.0,0,34,1
