player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Mohsin Khan,bowler,24,23,,,,27,25.51,8.50,18.0
Avesh Khan,bowler,63,62,,,,74,26.67,8.87,18.0
Krunal Pandya,bowler,127,117,,,,76,34.28,7.36,27.9
Yash Thakur,bowler,19,19,,,,24,28.79,10.26,16.8
Ravi Bishnoi,bowler,66,65,,,,63,29.14,7.80,22.3
Kyle Mayers,bowler,13,6,,,,0,-,8.42,-
Swapnil Singh,bowler,14,14,,,,7,34.42,8.92,23.1
Marcus Stoinis,bowler,96,62,,,,43,29.62,9.51,18.6
