batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
LSG,19,19.1,5,1,4,0,0,Ravi Bishnoi,Swapnil,2,4,0,0,,0,0,0,0,Alzarri Joseph,0,0,1,0,Mohit,4.0,0,29,4
LSG,18,18.1,11,2,2,2,1,Krunal,Badoni,12,7,0,1,Swapnil,1,3,0,0,Mohit,3.0,0,18,2,Noor Ahmad,4.0,0,26,1
LSG,17,17.1,3,0,2,1,0,Badoni,Pooran,3,5,0,0,Badoni,11,5,0,1,Noor Ahmad,3.0,0,24,0,Shami,4.0,0,37,1
LSG,16,16.1,12,1,0,0,1,Badoni,Pooran,2,4,0,0,,0,0,0,0,Shami,3.0,0,27,1,Rashid Khan,4.0,0,34,1
LSG,15,15.1,10,1,1,1,0,de Kock,de Kock,69,38,7,3,Pooran,0,1,0,0,Rashid Khan,3.0,0,30,0,Mohit,3.0,0,18,2
LSG,14,14.1,9,1,1,1,0,Pooran,de Kock,56,35,7,1,Stoinis,4,7,0,0,Mohit,2.0,0,10,1,Noor Ahmad,3.0,0,23,0
LSG,13,13.1,4,0,2,0,1,de Kock,de Kock,53,32,7,1,Stoinis,3,4,0,0,Noor Ahmad,2.0,0,21,0,Shami,3.0,0,26,1
LSG,12,12.1,4,0,1,1,0,Stoinis,de Kock,52,31,7,1,Hooda,11,10,0,0,Shami,2.0,0,23,0,Rashid Khan,3.0,0,24,0
LSG,11,11.1,6,0,1,0,0,de Kock,de Kock,49,27,7,1,Hooda,9,8,0,0,Rashid Khan,2.0,0,20,0,Mohit,2.0,0,9,1
LSG,10,10.1,5,0,1,0,0,Hooda,de Kock,47,24,7,1,Hooda,5,5,0,0,Mohit,1.0,0,5,1,Hardik,3.0,0,37,0
LSG,9,9.1,10,1,1,0,0,de Kock,de Kock,40,21,7,0,Hooda,2,2,0,0,Hardik,2.0,0,28,0,Mohit,1.0,0,4,1
LSG,8,8.1,4,0,1,1,0,de Kock,Mayers,51,31,7,2,de Kock,37,18,7,0,Mohit,0,0,0,0,Noor Ahmad,2.0,0,20,0
LSG,7,7.1,12,2,1,0,1,de Kock,Mayers,50,29,7,2,de Kock,27,14,5,0,Noor Ahmad,1.0,0,9,0,Rashid Khan,2.0,0,18,0
LSG,6,6.1,4,0,2,0,0,de Kock,Mayers,47,25,7,2,de Kock,26,12,5,0,Rashid Khan,1.0,0,15,0,Noor Ahmad,1.0,0,8,0
LSG,5,5.1,8,2,4,0,0,Mayers,Mayers,39,20,5,2,de Kock,25,11,5,0,Noor Ahmad,0,0,0,0,Rashid Khan,1.0,0,14,0
LSG,4,4.1,14,2,1,0,0,de Kock,Mayers,32,17,5,1,de Kock,18,8,4,0,Rashid Khan,0,0,0,0,Hardik,2.0,0,27,0
LSG,3,3.1,15,3,2,0,2,Mayers,Mayers,26,14,4,1,de Kock,13,5,3,0,Hardik,1.0,0,16,0,Shami,2.0,0,22,0
LSG,2,2.1,19,4,1,0,1,Mayers,Mayers,16,11,3,0,de Kock,4,2,1,0,Shami,1.0,0,8,0,Hardik,1.0,0,12,0
LSG,1,1.1,12,3,3,0,0,Mayers,Mayers,4,6,0,0,de Kock,0,1,0,0,Hardik,0,0,0,0,Shami,1.0,0,4,0
LSG,0,0.1,4,0,4,0,1,de Kock,Mayers,1,0,0,0,,0,0,0,0,Shami,0,0,1,0,,0,0,0,0
