over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 19 • RR 174/6,RR won by 4 wickets (with 6 balls remaining),RR 100%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • RCB 2/0,Live Forecast: RCB 173,RR 57.02%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • RCB 14/0,Live Forecast: RCB 178,RR 51.67%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • RCB 17/0,Live Forecast: RCB 170,RR 60.14%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • RCB 34/0,Live Forecast: RCB 188,RCB 59.15%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • RCB 37/1,Faf du Plessis c Powell b Boult 17 (14b 2x4 1x6 22m) SR: 121.42;W;Live Forecast: RCB 184,RCB 54.85%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • RCB 50/1,Live Forecast: RCB 196,RCB 67.36%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • RCB 56/1,Live Forecast: RCB 184,RCB 54.85%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • RCB 58/2,Virat Kohli c sub (D Ferreira) b Chahal 33 (24b 3x4 1x6 34m) SR: 137.5;W;Live Forecast: RCB 173,RR 57.02%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • RCB 63/2,Live Forecast: RCB 165,RR 65.11%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • RCB 76/2,Live Forecast: RCB 179,RR 50.59%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • RCB 82/2,Live Forecast: RCB 181,RCB 51.59%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • RCB 95/2,Live Forecast: RCB 192,RCB 63.34%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • RCB 97/4,Cameron Green c Powell b Ashwin 27 (21b 2x4 1x6 33m) SR: 128.57;W;Glenn Maxwell c Jurel b Ashwin 0 (1b 0x4 0x6 1m) SR: 0;W;Live Forecast: RCB 170,RR 60.14%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • RCB 116/4,Live Forecast: RCB 185,RCB 55.93%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • RCB 125/5,Rajat Patidar c Parag b Avesh Khan 34 (22b 2x4 2x6 32m) SR: 154.54;W;Live Forecast: RCB 178,RR 51.67%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • RCB 134/5,Live Forecast: RCB 175,RR 54.9%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • RCB 144/5,Live Forecast: RCB 176,RR 53.83%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • RCB 154/5,Live Forecast: RCB 176,RR 53.83%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • RCB 159/7,Dinesh Karthik c Jaiswal b Avesh Khan 11 (13b 1x4 0x6 23m) SR: 84.61;W;Mahipal Lomror c Powell b Avesh Khan 32 (17b 2x4 2x6 46m) SR: 188.23;W;Live Forecast: RCB 170,RR 60.14%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 20 • RCB 172/8,Karn Sharma c Powell b Sandeep Sharma 5 (4b 1x4 0x6 6m) SR: 125;W;Live Forecast: RCB 172,RR 58.07%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • RR 2/0,RR needed 171 runs from 114 balls,RR 52.8%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • RR 6/0,RR needed 167 runs from 108 balls,RCB 51.2%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • RR 22/0,RR needed 151 runs from 102 balls,RR 61.43%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • RR 35/0,RR needed 138 runs from 96 balls,RR 73.31%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
