over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,DC,199/10,N/A,N/A,9.95,N/A,SRH,100.0,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
1,SRH,19/0,194,N/A,19.00,N/A,SRH,69.11,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
2,SRH,40/0,207,N/A,20.00,N/A,SRH,80.05,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
3,SRH,62/0,222,N/A,20.67,N/A,SRH,88.71,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
4,SRH,83/0,243,N/A,20.75,N/A,SRH,95.23,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
5,SRH,103/0,258,N/A,20.60,N/A,SRH,97.47,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
6,SRH,125/0,284,N/A,20.83,N/A,SRH,99.17,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
7,SRH,133/2,266,N/A,19.00,N/A,SRH,98.2,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
8,SRH,138/2,255,N/A,17.25,N/A,SRH,97.13,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
9,SRH,154/3,263,N/A,17.11,N/A,SRH,97.96,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
10,SRH,158/4,250,N/A,15.80,N/A,SRH,96.45,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
11,SRH,162/4,244,N/A,14.73,N/A,SRH,95.43,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
12,SRH,175/4,254,N/A,14.58,N/A,SRH,97.0,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
13,SRH,184/4,256,N/A,14.15,N/A,SRH,97.25,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
14,SRH,194/4,260,N/A,13.86,N/A,SRH,97.68,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
15,SRH,205/4,260,N/A,13.67,N/A,SRH,97.68,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
16,SRH,210/4,254,N/A,13.12,N/A,SRH,97.0,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
17,SRH,221/5,256,N/A,13.00,N/A,SRH,97.25,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
18,SRH,230/5,255,N/A,12.78,N/A,SRH,97.13,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
19,SRH,250/5,261,N/A,13.16,N/A,SRH,97.78,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
20,SRH,266/7,266,N/A,13.30,N/A,SRH,98.2,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
1,DC,16/1,N/A,251 from 114,16.00,13.21,SRH,98.36,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
2,DC,25/2,N/A,242 from 108,12.50,13.44,SRH,99.02,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
3,DC,55/2,N/A,212 from 102,18.33,12.47,SRH,97.09,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
4,DC,61/2,N/A,206 from 96,15.25,12.88,SRH,97.34,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
5,DC,81/2,N/A,186 from 90,16.20,12.40,SRH,94.07,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
