batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
DC,19,19.1,0,0,0,1,0,Pant,Mukesh Kumar,0,2,0,0,,0,0,0,0,Nitish Kumar,2.0,0,17,2,Natarajan,4.0,1,19,4
DC,18,18.1,0,0,3,3,0,Mukesh Kumar,Pant,45,34,5,1,,0,0,0,0,Natarajan,3.0,0,19,2,Cummins,4.0,0,35,0
DC,17,17.1,11,2,1,0,0,Pant,Pant,36,30,3,1,Axar Patel,6,6,0,0,Cummins,3.0,0,25,0,Bhuvneshwar,4.0,0,33,1
DC,16,16.1,9,1,0,0,1,Axar Patel,Pant,30,27,2,1,Axar Patel,3,3,0,0,Bhuvneshwar,3.0,0,26,1,Nitish Kumar,2.0,0,17,1
DC,15,15.1,13,1,0,0,1,Axar Patel,Pant,20,24,2,0,,0,0,0,0,Nitish Kumar,1.0,0,5,1,Natarajan,3.0,0,19,1
DC,14,14.1,7,1,2,1,0,Lalit Yadav,Pant,16,21,2,0,Lalit Yadav,3,5,0,0,Natarajan,2.0,0,12,0,Cummins,3.0,0,24,0
DC,13,13.1,2,0,4,0,0,Lalit Yadav,Pant,15,16,2,0,Lalit Yadav,3,4,0,0,Cummins,2.0,0,23,0,Nitish Kumar,1.0,0,4,1
DC,12,12.1,4,0,1,1,0,Lalit Yadav,Stubbs,10,10,0,0,Pant,14,15,2,0,Nitish Kumar,0,0,1,0,Bhuvneshwar,3.0,0,25,1
DC,11,11.1,10,2,2,0,0,Pant,Stubbs,10,10,0,0,Pant,4,9,0,0,Bhuvneshwar,2.0,0,16,1,Natarajan,2.0,0,12,0
DC,10,10.1,5,0,1,0,0,Stubbs,Stubbs,7,7,0,0,Pant,2,6,0,0,Natarajan,1.0,0,8,0,Cummins,2.0,0,22,0
DC,9,9.1,2,0,4,0,0,Pant,Stubbs,5,4,0,0,Pant,1,3,0,0,Cummins,1.0,0,20,0,Markande,2.0,0,26,1
DC,8,8.1,5,0,2,0,1,Pant,Abishek Porel,42,21,7,1,Stubbs,3,2,0,0,Markande,1.0,0,21,1,Shahbaz Ahmed,1.0,0,22,0
DC,7,7.1,22,4,0,0,0,Abishek Porel,Abishek Porel,27,17,5,0,,0,0,0,0,Shahbaz Ahmed,0,0,4,0,Markande,1.0,0,21,1
DC,6,6.1,21,3,0,1,1,J Fraser,J Fraser,47,14,5,4,Abishek Porel,22,15,4,0,Markande,0,0,1,0,Natarajan,1.0,0,7,0
DC,5,5.1,7,1,4,0,1,Abishek Porel,J Fraser,46,13,5,4,Abishek Porel,15,10,3,0,Natarajan,0,0,0,0,Cummins,1.0,0,20,0
DC,4,4.1,20,4,0,0,0,J Fraser,J Fraser,36,11,4,3,Abishek Porel,6,6,1,0,Cummins,0,0,1,0,Bhuvneshwar,2.0,0,15,1
DC,3,3.1,6,1,4,0,0,Abishek Porel,J Fraser,35,10,4,3,Abishek Porel,0,1,0,0,Bhuvneshwar,1.0,0,9,1,Sundar,2.0,0,46,1
DC,2,2.1,30,6,0,0,0,J Fraser,J Fraser,9,5,2,0,,0,0,0,0,Sundar,1.0,0,20,1,Bhuvneshwar,1.0,0,9,1
DC,1,1.1,9,1,2,1,3,Warner,J Fraser,0,1,0,0,Warner,1,0,0,0,Bhuvneshwar,0,0,1,0,Sundar,1.0,0,16,1
DC,0,0.1,16,4,1,1,0,J Fraser,Shaw,4,1,1,0,,0,0,0,0,Sundar,0,0,4,0,,0,0,0,0
