over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • DC 199/10,Rishabh Pant c Natarajan b Nitish Kumar Reddy 44 (35b 5x4 1x6 54m) SR: 125.71;W;SRH won by 67 runs,SRH 100%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 1 • SRH 19/0,Live Forecast: SRH 194,SRH 69.11%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 2 • SRH 40/0,Live Forecast: SRH 207,SRH 80.05%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 3 • SRH 62/0,Live Forecast: SRH 222,SRH 88.71%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 4 • SRH 83/0,Live Forecast: SRH 243,SRH 95.23%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 5 • SRH 103/0,Live Forecast: SRH 258,SRH 97.47%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 6 • SRH 125/0,Live Forecast: SRH 284,SRH 99.17%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 7 • SRH 133/2,Abhishek Sharma c Patel b Kuldeep Yadav 46 (12b 2x4 6x6 28m) SR: 383.33;W;Aiden Markram c Patel b Kuldeep Yadav 1 (3b 0x4 0x6 2m) SR: 33.33;W;Live Forecast: SRH 266,SRH 98.2%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 8 • SRH 138/2,Live Forecast: SRH 255,SRH 97.13%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 9 • SRH 154/3,Travis Head c Stubbs b Kuldeep Yadav 89 (32b 11x4 6x6 42m) SR: 278.12;W;Live Forecast: SRH 263,SRH 97.96%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 10 • SRH 158/4,Heinrich Klaasen b Patel 15 (8b 0x4 2x6 11m) SR: 187.5;W;Live Forecast: SRH 250,SRH 96.45%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 11 • SRH 162/4,Live Forecast: SRH 244,SRH 95.43%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 12 • SRH 175/4,Live Forecast: SRH 254,SRH 97%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 13 • SRH 184/4,Live Forecast: SRH 256,SRH 97.25%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 14 • SRH 194/4,Live Forecast: SRH 260,SRH 97.68%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 15 • SRH 205/4,Live Forecast: SRH 260,SRH 97.68%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 16 • SRH 210/4,Live Forecast: SRH 254,SRH 97%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 17 • SRH 221/5,Nitish Kumar Reddy c Warner b Kuldeep Yadav 37 (27b 2x4 2x6 37m) SR: 137.03;W;Live Forecast: SRH 256,SRH 97.25%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 18 • SRH 230/5,Live Forecast: SRH 255,SRH 97.13%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 19 • SRH 250/5,Live Forecast: SRH 261,SRH 97.78%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 20 • SRH 266/7,Abdul Samad c Nortje b Mukesh Kumar 13 (8b 1x4 1x6 12m) SR: 162.5;W;Pat Cummins run out (Stubbs/Mukesh Kumar) 1 (1b 0x4 0x6 3m) SR: 100;W;Live Forecast: SRH 266,SRH 98.2%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 1 • DC 16/1,Prithvi Shaw c Abdul Samad b Washington Sundar 16 (5b 4x4 0x6 3m) SR: 320;W;DC needed 251 runs from 114 balls,SRH 98.36%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 2 • DC 25/2,David Warner c Cummins b Kumar 1 (3b 0x4 0x6 10m) SR: 33.33;W;DC needed 242 runs from 108 balls,SRH 99.02%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 3 • DC 55/2,DC needed 212 runs from 102 balls,SRH 97.09%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 4 • DC 61/2,DC needed 206 runs from 96 balls,SRH 97.34%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 5 • DC 81/2,DC needed 186 runs from 90 balls,SRH 94.07%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 6 • DC 88/2,DC needed 179 runs from 84 balls,SRH 96.05%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 7 • DC 109/3,Jake Fraser-McGurk c †Klaasen b Markande 65 (18b 5x4 7x6 28m) SR: 361.11;W;DC needed 158 runs from 78 balls,SRH 94.31%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 8 • DC 131/3,DC needed 136 runs from 72 balls,SRH 78.77%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 9 • DC 136/4,Abishek Porel st †Klaasen b Markande 42 (22b 7x4 1x6 29m) SR: 190.9;W;DC needed 131 runs from 66 balls,SRH 87.55%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 10 • DC 138/4,DC needed 129 runs from 60 balls,SRH 97.22%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 11 • DC 143/4,DC needed 124 runs from 54 balls,SRH 98.34%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
