over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • DC 140/10,Kuldeep Yadav b Yash Dayal 6 (10b 0x4 0x6 21m) SR: 60;W;RCB won by 47 runs,RCB 100%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • RCB 10/0,Live Forecast: RCB 187,RCB 56.86%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • RCB 23/0,Live Forecast: RCB 192,RCB 62.13%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • RCB 25/1,Faf du Plessis c Fraser-McGurk b Mukesh Kumar 6 (7b 1x4 0x6 12m) SR: 85.71;W;Live Forecast: RCB 184,RCB 53.64%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • RCB 37/2,Virat Kohli c †Abishek Porel b Sharma 27 (13b 1x4 3x6 20m) SR: 207.69;W;Live Forecast: RCB 189,RCB 58.99%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • RCB 51/2,Live Forecast: RCB 193,RCB 63.16%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • RCB 61/2,Live Forecast: RCB 202,RCB 71.88%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • RCB 76/2,Live Forecast: RCB 218,RCB 83.97%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • RCB 87/2,Live Forecast: RCB 221,RCB 85.71%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • RCB 99/2,Live Forecast: RCB 234,RCB 91.5%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • RCB 110/2,Live Forecast: RCB 225,RCB 87.78%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • RCB 118/2,Live Forecast: RCB 216,RCB 82.72%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RCB 121/2,Live Forecast: RCB 203,RCB 72.77%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
