over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • MI 247/9,Tilak Varma run out (sub [Sumit Kumar]/†Pant) 63 (32b 4x4 4x6 82m) SR: 196.87;W;Piyush Chawla c Hope b Mukesh Kumar 10 (4b 1x4 1x6 9m) SR: 250;W;DC won by 10 runs,DC 100%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 1 • DC 19/0,Live Forecast: DC 191,DC 62.25%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 2 • DC 37/0,Live Forecast: DC 202,DC 72.88%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 3 • DC 55/0,Live Forecast: DC 214,DC 82.13%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 4 • DC 69/0,Live Forecast: DC 220,DC 85.74%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 5 • DC 89/0,Live Forecast: DC 236,DC 92.47%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 6 • DC 92/0,Live Forecast: DC 230,DC 90.38%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 7 • DC 113/0,Live Forecast: DC 245,DC 94.82%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 8 • DC 116/1,Jake Fraser-McGurk c Mohammad Nabi b Chawla 84 (27b 11x4 6x6 35m) SR: 311.11;W;Live Forecast: DC 236,DC 92.47%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 9 • DC 124/1,Live Forecast: DC 235,DC 92.15%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 10 • DC 128/2,Abishek Porel c †Ishan Kishan b Mohammad Nabi 36 (27b 3x4 1x6 48m) SR: 133.33;W;Live Forecast: DC 225,DC 88.26%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 11 • DC 138/2,Live Forecast: DC 229,DC 89.99%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 12 • DC 154/2,Live Forecast: DC 236,DC 92.47%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 13 • DC 166/2,Live Forecast: DC 249,DC 95.62%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
