player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Jason Behrendorff,bowler,17,17,,,,19,29.05,9.04,19.2
Arshad Khan,bowler,10,10,,,,6,50.66,12.49,24.3
Cameron Green,bowler,29,29,,,,16,41.50,9.07,27.4
Hrithik Shokeen,bowler,13,13,,,,5,62.80,9.23,40.8
Riley Meredith,bowler,18,18,,,,19,32.21,9.46,20.4
Piyush Chawla,bowler,192,191,,,,192,26.60,7.96,20.0
Tilak Varma,bowler,38,4,,,,0,-,7.63,-
