over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 19 • RR 199/3,RR won by 7 wickets (with 6 balls remaining),RR 100%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • LSG 8/1,Quinton de Kock b Boult 8 (3b 2x4 0x6 2m) SR: 266.66;W;Live Forecast: LSG 168,RR 57.05%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • LSG 11/2,Marcus Stoinis b Sandeep Sharma 0 (4b 0x4 0x6 6m) SR: 0;W;Live Forecast: LSG 159,RR 66.35%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • LSG 20/2,Live Forecast: LSG 161,RR 64.37%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • LSG 26/2,Live Forecast: LSG 159,RR 66.35%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • LSG 36/2,Live Forecast: LSG 164,RR 61.3%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • LSG 46/2,Live Forecast: LSG 170,RR 54.88%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • LSG 54/2,Live Forecast: LSG 184,LSG 60.48%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • LSG 75/2,Live Forecast: LSG 208,LSG 81.66%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • LSG 81/2,Live Forecast: LSG 211,LSG 83.56%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • LSG 94/2,Live Forecast: LSG 219,LSG 87.86%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • LSG 112/2,Live Forecast: LSG 218,LSG 87.38%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
