player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Matt Henry,bowler,6,6,,,,2,90.50,10.64,51.0
Mohsin Khan,bowler,24,23,,,,27,25.51,8.50,18.0
Yash Thakur,bowler,19,19,,,,24,28.79,10.26,16.8
Marcus Stoinis,bowler,96,62,,,,43,29.62,9.51,18.6
Krunal Pandya,bowler,127,117,,,,76,34.28,7.36,27.9
Amit Mishra,bowler,162,162,,,,174,23.82,7.37,19.3
Ravi Bishnoi,bowler,66,65,,,,63,29.14,7.80,22.3
