batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
DC,19,19.1,12,2,2,0,1,Kuldeep,Nortje,22,13,4,0,Kuldeep,1,2,0,0,Harshal,3.0,0,24,1,Parnell,4.0,1,28,1
DC,18,18.1,9,2,3,0,0,Nortje,Nortje,9,7,1,0,Kuldeep,1,2,0,0,Parnell,3.0,1,19,1,Siraj,4.0,1,23,3
DC,17,17.1,7,1,1,1,0,Nortje,Aman Khan,19,9,1,1,Nortje,7,4,1,0,Siraj,3.0,1,20,2,Harshal,3.0,0,20,1
DC,16,16.1,12,1,0,0,1,Nortje,Aman Khan,9,5,0,1,Nortje,2,2,0,0,Harshal,2.0,0,9,1,Vyshak,4.0,0,20,3
DC,15,15.1,3,0,3,1,0,Nortje,Aman Khan,9,5,0,1,Lalit Yadav,4,3,0,0,Vyshak,3.0,0,19,2,Parnell,3.0,1,19,1
DC,14,14.1,10,1,1,0,0,Lalit Yadav,Aman Khan,2,2,0,0,,0,0,0,0,Parnell,2.0,1,10,1,Hasaranga,3.0,0,37,1
DC,13,13.1,16,3,1,1,0,Pandey,Pandey,35,33,3,0,Aman Khan,1,1,0,0,Hasaranga,2.0,0,21,0,Vyshak,3.0,0,17,2
DC,12,12.1,6,1,2,1,0,Pandey,Pandey,34,29,3,0,Axar Patel,21,13,3,0,Vyshak,2.0,0,15,1,Harshal,2.0,0,8,1
DC,11,11.1,6,0,1,0,1,Axar Patel,Pandey,31,27,3,0,Axar Patel,15,9,2,0,Harshal,1.0,0,3,1,Hasaranga,2.0,0,21,0
DC,10,10.1,13,2,0,0,0,Axar Patel,Pandey,30,26,3,0,Axar Patel,4,4,0,0,Hasaranga,1.0,0,10,0,Vyshak,2.0,0,11,1
DC,9,9.1,4,0,2,0,0,Axar Patel,Pandey,28,23,3,0,Axar Patel,0,1,0,0,Vyshak,1.0,0,7,1,Harshal,1.0,0,2,1
DC,8,8.1,2,0,3,1,0,Axar Patel,Pandey,27,21,3,0,Abishek Porel,5,5,0,0,Harshal,0,0,1,0,Hasaranga,1.0,0,8,0
DC,7,7.1,8,1,2,0,0,Abishek Porel,Pandey,24,17,3,0,Abishek Porel,3,3,0,0,Hasaranga,0,0,4,0,Shahbaz Ahmed,1.0,0,11,0
DC,6,6.1,11,1,0,0,0,Pandey,Pandey,14,13,1,0,Abishek Porel,1,1,0,0,Shahbaz Ahmed,0,0,3,0,Vyshak,1.0,0,7,1
DC,5,5.1,7,1,1,1,0,Pandey,Warner,15,10,3,0,Pandey,10,11,1,0,Vyshak,0,0,1,0,Siraj,3.0,1,16,2
DC,4,4.1,13,3,2,0,0,Warner,Warner,3,6,0,0,Pandey,8,9,1,0,Siraj,2.0,1,3,2,Parnell,2.0,1,9,1
DC,3,3.1,8,1,1,0,0,Pandey,Warner,2,5,0,0,Pandey,2,4,0,0,Parnell,1.0,1,2,1,Siraj,2.0,1,3,2
DC,2,2.1,2,0,4,1,0,Pandey,Warner,1,4,0,0,Dhull,1,3,0,0,Siraj,1.0,0,1,1,Parnell,1.0,1,1,1
DC,1,1.1,1,0,4,1,0,Dhull,Warner,1,4,0,0,Marsh,0,1,0,0,Parnell,0,0,0,0,Siraj,1.0,0,1,1
DC,0,0.1,1,0,4,1,0,Warner,Warner,0,1,0,0,,0,0,0,0,Siraj,0,0,0,0,,0,0,0,0
